"","rn","CELL","FRAME","NucleusMean_Ch2","IntersectionMean_Ch2","NucleusMean_Ch1","IntersectionMean_Ch1","NFratio_Ch2","NFratio_Ch1","T0Means_Ch2","T0Means_Ch1","ScaledINT_Ch2","ScaledINT_Ch1","TIME","Ch1_1stSlope","Ch1_2ndSlope","Ch2_1stSlope","Ch2_2ndSlope"
"199","252","123","09",2223.11,2048.791,2659.073,2231.029,0.921587775683614,0.839025103861383,1.03011423868259,1.10684897467098,-0.105353813124425,-0.241969660665952,105,-0.0127684883753884,-0.00148407191913571,-0.00709886690071263,-0.000250951211954311
"200","253","123","10",2295.424,2299.098,2776.277,2761.167,1.0016005757542,0.994557459504221,1.03011423868259,1.10684897467098,-0.0276800978548354,-0.101451523863168,115,0.0140518136802784,0.00268203020556668,0.00776737152695898,0.00148662384276716
"201","254","123","11",2187.951,2129.519,2726.645,2624.689,0.973293734640309,0.962607526832426,1.03011423868259,1.10684897467098,-0.0551594200998013,-0.130317189733521,125,-0.00288656658703529,-0.00169383802673137,-0.0027479322244966,-0.00105153037514556
"202","255","123","12",2079.282,2084.871,2531.889,2390.068,1.00268794708943,0.943986091017418,1.03011423868259,1.10684897467098,-0.0266245146055227,-0.147141016869055,135,-0.00168238271355341,0.000120418387348188,0.00285349054942786,0.000560142277392446
"203","256","123","13",1976.755,1988.966,2580.683,2415.024,1.00617729561832,0.935808078714046,1.03011423868259,1.10684897467098,-0.0232371732817502,-0.154529569860942,145,-0.000738855299188712,9.43527414364698e-05,0.00033873413237725,-0.000251475641705061
"204","257","123","14",1963.164,2076.887,2542.531,2605.09,1.05792842574538,1.02460500973243,1.03011423868259,1.10684897467098,0.0270010703845436,-0.0743045951350283,155,0.00802249747259135,0.000876135277178006,0.00502382436662938,0.000468509023425213
"205","258","123","15",1996.047,2061.971,2526.549,2538.769,1.03302727841579,1.00483663685129,1.03011423868259,1.10684897467098,0.00282788027173075,-0.0921646404831397,165,-0.00178600453481114,-0.000980850200740249,-0.00241731901128128,-0.000744114337791066
"206","259","123","16",2025.876,2033.622,2489.879,2511.736,1.00382353115393,1.00877833822447,1.03011423868259,1.10684897467098,-0.0255221280722049,-0.0886034487908894,175,0.000356119169225022,0.000214212370403616,-0.00283500083439356,-4.17681823112282e-05
"207","260","123","17",1851.258,1908.557,2541.189,2570.569,1.0309513854903,1.01156151706937,1.03011423868259,1.10684897467098,0.000812673756243054,-0.0860889423780057,185,0.000251450641288375,-1.04668527936647e-05,0.00263348018284479,0.000546848101723836
"208","261","123","18",1844.711,1871.792,2622.438,2708.235,1.01468034830388,1.03271650273524,1.03011423868259,1.10684897467098,-0.0149826978398504,-0.0669761400445549,195,0.00191128023334508,0.000165982959205671,-0.00157953715960935,-0.000421301734245414
"209","262","123","19",1798.673,1900.535,2539.039,2656.568,1.05663175018472,1.04628877303578,1.03011423868259,1.10684897467098,0.0257423016849503,-0.0547140603831666,205,0.00122620796613883,-6.85072267206255e-05,0.00407249995248007,0.000565203711208941
"210","263","123","20",1814.662,1841.228,2456.613,2500.507,1.01463964088078,1.0178676901897,1.03011423868259,1.10684897467098,-0.0150222152269235,-0.0803915317423703,215,-0.00256774713592037,-0.00037939551020592,-0.00407645169118738,-0.000814895164366745
"211","282","126","00",2528.908,2473.965,3073.164,3133.525,0.978274021830767,1.01964132080162,0.978274021830767,1.01964132080162,0,0,15,NA,NA,NA,NA
"212","283","126","01",2360.552,2267.304,3013.92,3091.146,0.96049737519021,1.02562310877528,0.978274021830767,1.01964132080162,-0.018171438925966,0.00586656096769067,25,0.000586656096769067,NA,-0.0018171438925966,NA
"213","284","126","02",2305.204,2324.85,2915.761,3132.103,1.00852245614705,1.07419743936489,0.978274021830767,1.01964132080162,0.0309202060376434,0.0535052056544472,35,0.00476386446867565,0.000417720837190658,0.00490916449636094,0.000672630838895754
"214","285","126","03",2389.475,2519.011,2969.451,3052.486,1.05421107146967,1.02796308139114,0.978274021830767,1.01964132080162,0.0776234960188324,0.00816145875980556,45,-0.00453437468946416,-0.000929823915813981,0.0046703289981189,-2.38835498242041e-05
"215","286","126","04",2406.953,2601.075,2990.19,3428.156,1.08065051540267,1.14646761577024,0.978274021830767,1.01964132080162,0.104650119789865,0.124383243775275,55,0.011622178501547,0.00161565531910111,0.00270266237710322,-0.000196766662101568
"216","287","126","05",2499.587,2513.559,3017.183,3189.813,1.00558972342231,1.05721562132625,0.978274021830767,1.01964132080162,0.0279223417794776,0.0368505078776986,65,-0.00875327358975768,-0.00203754520913047,-0.0076727778010387,-0.00103754401781419
"217","288","126","06",2359.136,2458.162,3141.543,3228.988,1.0419755368067,1.02783504793663,0.978274021830767,1.01964132080162,0.0651162287399965,0.0080358916099732,75,-0.00288146162677254,0.000587181196298514,0.00371938869605188,0.00113921664970906
"218","289","126","07",2372.626,2567.543,3231.562,3522.125,1.08215243363261,1.08991410345833,0.978274021830767,1.01964132080162,0.106185393339425,0.0689191201092725,85,0.00608832284992993,0.000896978447670247,0.00410691645994286,3.87527763890971e-05
"219","290","126","08",2328.264,2419.688,3090.939,3266.622,1.03926702470167,1.05683806765517,0.978274021830767,1.01964132080162,0.0623475647004872,0.0364802270118891,95,-0.00324388930973833,-0.000933221215966826,-0.00438378286389378,-0.000849069932383664
"220","291","126","09",2301.139,2458.158,3101.04,3213.798,1.06823533910815,1.03636134974073,0.978274021830767,1.01964132080162,0.0919592213120737,0.0163979515129533,105,-0.00200822754989358,0.000123566175984475,0.00296116566115865,0.000734494852505243
"221","292","126","10",2249.676,2325.838,2890.793,2962.194,1.03385465284779,1.0246994509811,0.978274021830767,1.01964132080162,0.0568149922994032,0.00496069556645429,115,-0.0011437255946499,8.6450195524368e-05,-0.00351442290126704,-0.000647558856242569
"222","293","126","11",2292.386,2334.556,3051.502,3259.35,1.01839568030864,1.06811334221639,0.978274021830767,1.01964132080162,0.0410126994916904,0.0475383062905486,125,0.00425776107240943,0.000540148666705933,-0.00158022928077128,0.000193419362049576
"223","294","126","12",2232.691,2539.087,3115.544,3616.509,1.13723170828386,1.1607953538772,0.978274021830767,1.01964132080162,0.162487894910688,0.138434987084094,135,0.00908966807935452,0.000483190700694509,0.0121475195418998,0.0013727748822671
"224","295","126","13",2196.331,2543.794,2881.927,3230.321,1.15820156433616,1.12088925222603,0.978274021830767,1.01964132080162,0.183923459572882,0.0992975954964295,145,-0.00391373915876643,-0.00130034072381209,0.00214355646621944,-0.00100039630756803
"225","296","126","14",2142.48,2319.443,3002.008,3391.618,1.08259727045293,1.12978313182377,0.978274021830767,1.01964132080162,0.106640109308978,0.108020152552813,155,0.000872255705638336,0.000478599486440476,-0.00772833502639043,-0.000987189149260987
"226","297","126","15",2132.215,2139.913,3131.299,3290.835,1.00361033010273,1.0509488234755,0.978274021830767,1.01964132080162,0.0258989891447305,0.0307044271698014,165,-0.00773157253830115,-0.000860382824393948,-0.00807411201642476,-3.4577699003433e-05
"227","298","126","16",2209.315,2365.176,3014.448,3272.267,1.07054720580814,1.08552776495066,0.978274021830767,1.01964132080162,0.0943224310553459,0.0646172755113947,175,0.00339128483415934,0.00111228573724605,0.00684234419106153,0.00149164562074863
"228","299","126","17",1959.079,2240.475,2911.969,3147.486,1.14363688243302,1.08087895166466,0.978274021830767,1.01964132080162,0.169035318236081,0.0600580121791228,185,-0.000455926333227197,-0.000384721116738653,0.00747128871807348,6.28944527011944e-05
"229","300","126","18",1911.923,2064,3000.76,3289.218,1.07954138320424,1.09612831416041,0.978274021830767,1.01964132080162,0.103516355452186,0.0750136266532007,195,0.00149556144740779,0.000195148778063499,-0.00655189627838946,-0.00140231849964629
"230","301","126","19",1984.579,2076.382,3009.882,3167.943,1.04625817364791,1.052514018822,0.978274021830767,1.01964132080162,0.0694939764320004,0.0322394722043366,205,-0.0042774154448864,-0.000577297689229419,-0.00340223790201857,0.000314965837637089
"231","302","126","20",2064.392,2436.183,3056.452,3543.4,1.18009709396277,1.15931805897819,0.978274021830767,1.01964132080162,0.206305255611624,0.136986149273308,215,0.0104746677068972,0.00147520831517836,0.0136811279179624,0.0017083365819981
"232","303","132","00",2558.745,2705.986,2352.388,2419.2,1.05754422578256,1.02840177725783,1.05754422578256,1.02840177725783,0,0,15,NA,NA,NA,NA
"233","304","132","01",2489.304,2645.724,2338.284,2228.181,1.06283684114114,0.952912905361368,1.05754422578256,1.02840177725783,0.00500462791961298,-0.0734040659651056,25,-0.00734040659651056,NA,0.000500462791961298,NA
"234","305","132","02",2573.403,2623.247,2430.14,2281.379,1.01936890568636,0.938785008271128,1.05754422578256,1.02840177725783,-0.0360980838110585,-0.0871417873524706,35,-0.0013737721387365,0.000596663445777407,-0.00411027117306715,-0.000461073396502845
"235","306","132","04",2429.895,2581.821,2097.953,2254.844,1.06252368929522,1.07478289551768,1.05754422578256,1.02840177725783,0.00470851562635155,0.0451001926343586,55,0.00661209899934146,0.000399293556903898,0.0020403299718705,0.000307530057246883
"236","307","132","05",2485.585,2566.522,2350.336,2355.974,1.03256255569614,1.00239880595796,1.05754422578256,1.02840177725783,-0.0236223407753292,-0.0252848369916394,65,-0.0070385029625998,-0.00136506019619413,-0.00283308564016808,-0.000487341561203858
"237","308","132","06",2385.018,2417.552,2316.797,2386.894,1.0136409871959,1.03025599566988,1.05754422578256,1.02840177725783,-0.0415143286836729,0.00180300973126934,75,0.00270878467229088,0.000974728763489068,-0.00178919879083437,0.000104388684933371
"238","309","132","07",2306.55,2429.207,2269.852,2337.257,1.05317768962303,1.02969576871091,1.05754422578256,1.02840177725783,-0.00412893953092164,0.00125825478105313,85,-5.4475495021622e-05,-0.00027632601673125,0.00373853891527512,0.000552773770610949
"239","310","132","08",2293.87,2408.342,2359.091,2361.529,1.04990343829424,1.00103344890045,1.05754422578256,1.02840177725783,-0.00722502879978459,-0.0266124864450975,95,-0.00278707412261506,-0.000273259862759344,-0.000309608926886296,-0.000404814784216142
"240","311","132","09",2366.748,2467.486,2331.192,2375.7,1.04256388935366,1.01909237849135,1.05754422578256,1.02840177725783,-0.0141652103653771,-0.00905229743117464,105,0.00175601890139229,0.000454309302400735,-0.000694018156559251,-3.84409229672955e-05
"241","312","132","10",2381.783,2442.629,2299.763,2205.845,1.02554640788015,0.959161878854473,1.05754422578256,1.02840177725783,-0.0302567184636999,-0.0673276728361787,115,-0.0058275375405004,-0.000758355644189269,-0.00160915080983228,-9.15132653273032e-05
"242","313","132","11",2344.77,2366.46,2360.394,2358.944,1.00925037423713,0.999385695777908,1.05754422578256,1.02840177725783,-0.0456660349213225,-0.028214732920138,125,0.00391129399160407,0.000973883153210448,-0.00154093164576226,6.82191640700269e-06
"243","314","132","12",2297.222,2443.73,2280.541,2328.137,1.0637761609457,1.02087048643282,1.05754422578256,1.02840177725783,0.00589283645185223,-0.00732329619761118,135,0.00208914367225268,-0.000182215031935139,0.00515588713731747,0.000669681878307973
"244","315","132","13",2404.127,2498,2393.473,2470,1.03904660610692,1.03197320379215,1.05754422578256,1.02840177725783,-0.0174911074399354,0.00347279303993053,145,0.00107960892375417,-0.000100953474849851,-0.00233839438917877,-0.000749428152649624
"245","316","132","14",2261.027,2289.2,2303.361,2251.14,1.01246026694949,0.977328347575565,1.05754422578256,1.02840177725783,-0.0426308023191296,-0.0496629146426145,155,-0.00531357076825451,-0.000639317969200868,-0.00251396948791942,-1.75575098740654e-05
"246","317","132","15",2150.067,2460.137,2296.364,2464.639,1.14421411053702,1.07327888784182,1.05754422578256,1.02840177725783,0.0819539104289706,0.0436377217313371,165,0.00933006363739516,0.00146436344056497,0.01245847127481,0.00149724407627294
"247","318","132","16",2097.78,2215.905,2076.733,2214,1.05630952721448,1.06609756766999,1.05754422578256,1.02840177725783,-0.00116751483103594,0.0366547309094207,175,-0.000698299082191633,-0.00100283627195868,-0.00831214252600065,-0.00207706138008107
"248","319","132","17",1948.555,2119.518,2306.491,2470.104,1.08773834970016,1.07093589352831,1.05754422578256,1.02840177725783,0.0285511690021834,0.041359434815339,185,0.000470470390591826,0.000116876947278346,0.00297186838332193,0.00112840109093226
"249","320","132","18",2035.529,2261.141,2165.167,2395.433,1.11083703548316,1.10635022610265,1.05754422578256,1.02840177725783,0.0503929844268804,0.0757957158073597,195,0.00344362809920207,0.000297315770861024,0.00218418154246971,-7.8768684085222e-05
"250","321","132","19",2130.347,2219.909,2411.466,2662.769,1.04204103838483,1.10421171187983,1.05754422578256,1.02840177725783,-0.0146596114089346,0.0737162617747864,205,-0.000207945403257326,-0.000365157350245939,-0.0065052595835815,-0.000868944112605121
"251","322","132","20",2120.786,2250.348,2311.16,2560.138,1.06109150098124,1.10772858651067,1.05754422578256,1.02840177725783,0.00335425707237302,0.0771360094926679,215,0.000341974771788145,5.49920175045471e-05,0.00180138684813076,0.000830664643171226
"252","323","132","21",2080.917,2153.536,2404.25,2531.9,1.03489759562731,1.05309348029531,1.05754422578256,1.02840177725783,-0.0214143575305239,0.0240097825417183,225,-0.00531262269509496,-0.00056545974668831,-0.00247686146028969,-0.000427824830842045
"253","324","14","00",2479.576,2571.895,2173.937,2275.125,1.03723176865722,1.04654596706344,1.03723176865722,1.04654596706344,0,0,15,NA,NA,NA,NA
"254","325","14","01",2273.776,2274.859,2037.822,2172.656,1.00047630021603,1.0661657396966,1.03723176865722,1.04654596706344,-0.0354361190544487,0.0187471675880677,25,0.00187471675880677,NA,-0.00354361190544487,NA
"255","326","14","02",2501.484,2473.361,2244.04,2339.787,0.988757473563693,1.04266724300815,1.03723176865722,1.04654596706344,-0.0467342946468785,-0.00370621470758747,35,-0.00224533822956552,-0.000412005498837229,-0.00112981755924298,0.000241379434620188
"256","327","14","03",2562.255,2685.69,2418.414,2461.412,1.04817436203657,1.0177794207278,1.03723176865722,1.04654596706344,0.0105498054629674,-0.0274871312307107,45,-0.00237809165231232,-1.32753422746801e-05,0.00572841001098459,0.000685822757022757
"257","328","14","04",2352.342,2221.947,2136.768,2035.614,0.944568009243554,0.952660279450085,1.03723176865722,1.04654596706344,-0.0893375639020667,-0.0897100467328695,55,-0.00622229155021589,-0.000384419989790357,-0.00998873693650341,-0.0015717146947488
"258","329","14","05",2562.787,2554.103,2273.477,2446.733,0.996611501463056,1.07620750066968,1.03723176865722,1.04654596706344,-0.0391621896104787,0.0283423132282141,65,0.0118052359961084,0.00180275275463243,0.0050175374291588,0.00150062743656622
"259","330","14","06",2309.916,2363.781,2177.229,2272.704,1.0233190297829,1.04385161138309,1.03723176865722,1.04654596706344,-0.0134133366280634,-0.00257452206128128,75,-0.00309168352894954,-0.00148969195250579,0.00257488529824153,-0.000244265213091728
"260","331","14","07",2589.239,2629.053,2186.391,2210.743,1.01537671879653,1.01113798949959,1.03723176865722,1.04654596706344,-0.0210705558016109,-0.0338331795049626,85,-0.00312586574436813,-3.41822154185877e-06,-0.000765721917354745,-0.000334060721559627
"261","332","14","08",2569.314,2607.896,2303.185,2477.43,1.01501645964643,1.07565393140369,1.03723176865722,1.04654596706344,-0.0214178833333986,0.027813364397093,95,0.00616465439020556,0.000929052013457369,-3.47327531787678e-05,7.30989164175977e-05
"262","333","14","09",2503.046,2778.738,2345.237,2461.766,1.11014260225341,1.04968751559011,1.03723176865722,1.04654596706344,0.0702936757235859,0.00300182564888285,105,-0.00248115387482102,-0.000864580826502658,0.00917115590569845,0.000920588865887722
"263","334","14","10",2364.284,2540.911,2282.65,2421.083,1.07470633815565,1.06064574069612,1.03723176865722,1.04654596706344,0.0361294077474552,0.0134726749482788,115,0.00104708492993959,0.000352823880476061,-0.00341642679761307,-0.00125875827033115
"264","335","14","11",2522.038,2713.282,2416.635,2533.034,1.07582915086926,1.04816573458549,1.03723176865722,1.04654596706344,0.037211916736799,0.00154772706887374,125,-0.0011924947879405,-0.000223957971788009,0.000108250898934381,0.000352467769654745
"265","336","14","12",2512.58,2703.774,2277.965,2497.92,1.07609469151231,1.09655767318637,1.03723176865722,1.04654596706344,0.0374679257128798,0.0477873955821186,135,0.00462396685132449,0.000581646163926499,2.56008976080802e-05,-8.2650001326301e-06
"266","337","14","13",2158.902,2417.86,2129.941,2304.571,1.11994893700594,1.08198818652723,1.03723176865722,1.04654596706344,0.0797480089293858,0.0338658984690741,145,-0.00139214971130446,-0.000601611656262895,0.0042280083216506,0.000420240742404252
"267","338","14","14",2321.79,2492.527,2330.031,2517.912,1.07353679704021,1.08063454949741,1.03723176865722,1.04654596706344,0.0350018476873228,0.0325724655264001,155,-0.000129343294267392,0.000126280641703707,-0.0044746161242063,-0.00087026244458569
"268","339","14","15",2228.761,2371.396,2307.727,2505.874,1.06399744073052,1.08586240920178,1.03723176865722,1.04654596706344,0.0258049096470991,0.0375678119984149,165,0.000499534647201472,6.28877941468864e-05,-0.00091969380402237,0.000355492232018393
"269","340","14","16",2245.191,2395.245,2238.678,2189.216,1.06683351215999,0.977905710423741,1.03723176865722,1.04654596706344,0.0285391793784813,-0.0655874264484559,175,-0.0103155238446871,-0.00108150584918886,0.000273426973138213,0.000119312077716058
"270","341","14","17",2254.235,2434.349,2387.15,2524.176,1.07990027659051,1.05740150388539,1.03723176865722,1.04654596706344,0.0411369080880757,0.01037272815871,185,0.0075960154607166,0.00179115393054037,0.00125977287095944,9.86345897821228e-05
"271","342","14","18",2166.073,2030.452,2184.524,2094.143,0.937388536766766,0.958626684806393,1.03723176865722,1.04654596706344,-0.0962593269002072,-0.0840090020161728,195,-0.00943817301748828,-0.00170341884782049,-0.0137396234988283,-0.00149993963697877
"272","343","14","19",1974.565,1896.351,1988.24,1875.75,0.96038925029057,0.943422323260773,1.03723176865722,1.04654596706344,-0.0740842314019464,-0.0985371374484673,205,-0.00145281354322945,0.000798535947425883,0.00221750954982608,0.00159571330486544
"273","344","14","20",2034.148,2144.869,2186.325,2260.136,1.05443114267005,1.03376030553554,1.03723176865722,1.04654596706344,0.0165819969389247,-0.012217009028064,215,0.00863201284204033,0.00100848263852698,0.00906662283408711,0.000684911328426103
"274","345","15","00",2649.967,2715.444,2405.319,2381.255,1.02470860957891,0.989995505793618,1.02470860957891,0.989995505793618,0,0,15,NA,NA,NA,NA
"275","346","15","01",2557.169,2795.614,2483.572,2666.268,1.09324569475072,1.07356178922938,1.02470860957891,0.989995505793618,0.0668844630865071,0.0844107705001911,25,0.00844107705001911,NA,0.00668844630865071,NA
"276","347","15","02",2458.169,2294.371,2316.443,2007.158,0.933365850761278,0.866482792799132,1.02470860957891,0.989995505793618,-0.0891402277328084,-0.124760882520849,35,-0.020917165302104,-0.00293582423521231,-0.0156024690819315,-0.00222909153905823
"277","348","15","03",2375.625,2381.75,2487.933,2370.652,1.00257826887661,0.952860064961557,1.02470860957891,0.989995505793618,-0.0215967158814001,-0.0375107165787512,45,0.0087250165942098,0.00296421818963138,0.00675435118514083,0.00223568202670724
"278","349","15","04",2350.128,2242.56,2541.322,2262.583,0.954228876044198,0.890317323031084,1.02470860957891,0.989995505793618,-0.068780268727981,-0.100685490165563,55,-0.00631747735868114,-0.00150424939528909,-0.00471835528465809,-0.00114727064697989
"279","350","15","05",2451.794,2616.44,2551.91,2753.765,1.06715327633561,1.07909957639572,1.02470860957891,0.989995505793618,0.0414212063409365,0.0900045203040309,65,0.0190690010469594,0.00253864784056405,0.0110201475068918,0.00157385027915498
"280","351","15","06",2448.519,2460.935,2646.644,2535.103,1.00507082036121,0.957855684406365,1.02470860957891,0.989995505793618,-0.0191642668307193,-0.0324646134241675,75,-0.0122469133728198,-0.00313159144197792,-0.00605854731716557,-0.00170786948240573
"281","352","15","07",2493.628,2538.692,2803.765,2616.24,1.01807166104968,0.933116719839216,1.02470860957891,0.989995505793618,-0.00647691301428188,-0.0574535799622705,85,-0.0024988966538103,0.000974801671900954,0.00126873538164374,0.000732728269880931
"282","353","15","08",2486.493,2601.149,2679.493,2785,1.04611153138175,1.03937573264793,1.02470860957891,0.989995505793618,0.0208868370996051,0.049879243456491,95,0.0107332823418761,0.00132321789956865,0.0027363750113887,0.000146763962974497
"283","354","15","09",2434.453,2510.978,2419.836,2490.267,1.03143416611452,1.02910569146008,1.02470860957891,0.989995505793618,0.00656338443216109,0.0395054173858214,105,-0.00103738260706696,-0.00117706649489431,-0.00143234526674441,-0.000416872027813311
"284","355","15","10",2335.039,2209.828,2673.215,2005.375,0.946377341020856,0.750173480247567,1.02470860957891,0.989995505793618,-0.0764424811364124,-0.242245569947109,115,-0.028175098733293,-0.0027137716126226,-0.00830058655685735,-0.000686824129011294
"285","356","15","11",2328.061,2350.421,2540.333,2242.333,1.0096045593307,0.882692544638833,1.02470860957891,0.989995505793618,-0.0147398490722294,-0.108387321484624,125,0.0133858248462485,0.00415609235795415,0.0061702632064183,0.00144708497632756
"286","357","15","12",2467.528,2285.448,2646.168,2156.684,0.926209550610976,0.815021570814854,1.02470860957891,0.989995505793618,-0.0961239693383786,-0.176742150802491,135,-0.00683548293178677,-0.00202213077780353,-0.00813841202661493,-0.00143086752330332
"287","358","15","13",2298.723,2479.279,2532.638,2559.163,1.07854621892242,1.01047326937367,1.02470860957891,0.989995505793618,0.0525394330058679,0.0206847035771529,145,0.0197426854379644,0.00265781683697512,0.0148663402344247,0.00230047522610396
"288","359","15","14",2447.934,2585.05,2656.564,2683.231,1.05601294806151,1.01003815454851,1.02470860957891,0.989995505793618,0.0305495027464056,0.0202451916575337,155,-4.39511919619218e-05,-0.00197866366299264,-0.00219899302594624,-0.00170653332603709
"289","360","15","15",2247.655,2523.569,2586.152,2803.932,1.12275638387564,1.08421005416542,1.02470860957891,0.989995505793618,0.0956835664111562,0.0951666424952828,165,0.00749214508377491,0.000753609627573684,0.00651340636647506,0.00087123993924213
"290","361","15","16",2380.801,2604.527,2543.263,2556.524,1.09397089466948,1.00521416778367,1.02470860957891,0.989995505793618,0.0675921763934759,0.0153724556333739,175,-0.0079794186861909,-0.00154715637699658,-0.00280913900176802,-0.000932254536824309
"291","362","15","17",2162.877,2538.44,2542.683,2875.333,1.17364047978688,1.13082637513209,1.02470860957891,0.989995505793618,0.145340703509035,0.142254049149022,185,0.0126881593515648,0.00206675780377557,0.00777485271155596,0.0010583991713324
"292","363","15","18",2303.036,2442.559,2719.972,2796.741,1.06058220540191,1.02822418760193,1.02470860957891,0.989995505793618,0.0350085824278796,0.0386150054061785,195,-0.0103639043742844,-0.00230520637258492,-0.0110332121081156,-0.00188080648196715
"293","364","15","19",2252.192,2491.231,2650.493,2671.825,1.10613615535443,1.00804831403064,1.02470860957891,0.989995505793618,0.0794640983927888,0.0182352426161219,205,-0.00203797627900566,0.000832592809527872,0.00444555159649092,0.00154787637046065
"294","365","15","20",1933.596,2142.654,2408.301,2760.667,1.10811875903757,1.14631310621056,1.02470860957891,0.989995505793618,0.0813988959192307,0.157897282868605,215,0.0139662040252483,0.0016004180304254,0.000193479752644188,-0.000425207184384673
"295","366","16","00",1584.008,1572.314,1935.957,2015.377,0.992617461527972,1.04102363843825,0.992617461527972,1.04102363843825,0,0,15,NA,NA,NA,NA
"296","367","16","01",1615.125,1607.783,1713.635,1722.943,0.995454221809457,1.00543172846026,0.992617461527972,1.04102363843825,0.00285785853204579,-0.0341893389004922,25,-0.00341893389004923,NA,0.000285785853204579,NA
"297","368","16","02",1510.926,1479.812,1651.231,1660.273,0.979407330339143,1.00547591463581,0.992617461527972,1.04102363843825,-0.0133083808222498,-0.0341468939704108,35,4.24449300814311e-06,0.000342317838305737,-0.00161662393542956,-0.000190240978863414
"298","369","16","03",1527.562,1492.921,1649.366,1737.775,0.977322688048014,1.05360180820994,0.992617461527972,1.04102363843825,-0.0154085275272253,0.012082501594836,45,0.00462293955652469,0.000461869506351654,-0.000210014670497549,0.000140660926493201
"299","370","16","04",1594.04,1661.508,1770.37,1824.537,1.04232516122557,1.03059642899507,0.992617461527972,1.04102363843825,0.050077398015018,-0.0100163042011461,55,-0.00220988057959821,-0.00068328201361229,0.00654859255422433,0.000675860722472188
"300","371","16","05",1446.781,1382.277,1648.381,1697.686,0.955415505180121,1.02991116738181,0.992617461527972,1.04102363843825,-0.0374786438781615,-0.0106745616968973,65,-6.58257495751213e-05,0.000214405483002309,-0.00875560418931795,-0.00153041967435423
"301","372","16","06",1523.694,1557.15,1823.198,1885.764,1.02195716462754,1.03431662386641,0.992617461527972,1.04102363843825,0.0295579155482593,-0.00644271112027528,75,0.000423185057662201,4.89010807237322e-05,0.00670365594264207,0.001545926013196
"302","373","16","07",1688.096,1722.119,1864.131,1950.143,1.02015465945065,1.04614053411482,0.992617461527972,1.04102363843825,0.027742004336984,0.00491525407074289,85,0.00113579651910182,7.12611461439616e-05,-0.000181591121127522,-0.00068852470637696
"303","374","16","08",1446.838,1597.1,1971.681,2062.712,1.10385544200526,1.04616923325832,0.992617461527972,1.04102363843825,0.112065306916978,0.00494282226654374,95,2.75681958008533e-06,-0.000113303969952173,0.00843233025799936,0.000861392137912689
"304","375","16","09",1574.212,1697.759,1818.848,1929.352,1.07848180550015,1.06075493939021,0.992617461527972,1.04102363843825,0.0865029553681258,0.0189537491978169,105,0.00140109269312731,0.000139833587354723,-0.00255623515488519,-0.00109885654128846
"305","376","16","10",1411,1455.154,1634.059,1728.286,1.03129270021262,1.0576643805395,0.992617461527972,1.04102363843825,0.038962883672335,0.0159849800588749,115,-0.000296876913894195,-0.000169796960702151,-0.00475400716957908,-0.000219777201469389
"306","377","16","11",1342.922,1412.566,1661.626,1755.89,1.05186004846149,1.05672997413377,0.992617461527972,1.04102363843825,0.0596832004570249,0.0150873958242512,125,-8.97584234623716e-05,2.07118490431824e-05,0.00207203167846899,0.000682603884804807
"307","378","16","12",1414.062,1497.075,1803.87,1849.321,1.05870534672454,1.02519638333139,0.992617461527972,1.04102363843825,0.0665794102542172,-0.0152035501620322,135,-0.00302909459862835,-0.000293933617516597,0.00068962097971923,-0.000138241069874976
"308","379","16","13",1542.961,1612.183,2025.595,2112.636,1.04486309116044,1.04297058395188,0.992617461527972,1.04102363843825,0.0526342036659739,0.0018702221945186,145,0.00170737723565508,0.000473647183428343,-0.00139452065882433,-0.000208414163854356
"309","380","16","14",1459.265,1527.6,1683.981,1767.857,1.04682836907621,1.0498081629187,0.992617461527972,1.04102363843825,0.0546140982295353,0.00843835255617353,155,0.000656813036165493,-0.000105056419948959,0.00019798945635614,0.000159251011518047
"310","381","16","15",1511.33,1488.46,1832.087,1826.794,0.984867633144317,0.997110945058832,0.992617461527972,1.04102363843825,-0.00780746731145132,-0.0421822250312168,165,-0.00506205775873904,-0.000571887079490453,-0.00624215655409867,-0.000644014601045481
"311","382","16","16",1297.347,1392.52,1896.149,1745.2,1.07335971023943,0.920391804652483,0.992617461527972,1.04102363843825,0.0813427648020348,-0.115878092803676,175,-0.00736958677724588,-0.000230752901850685,0.00891502321134862,0.00151571797654473
"312","383","16","17",1341.072,1374.364,1794.346,1823.842,1.02482491618645,1.01643830119721,0.992617461527972,1.04102363843825,0.0324469958536733,-0.0236165023859863,185,0.00922615904176893,0.00165957458190148,-0.00488957689483616,-0.00138046001061848
"313","384","16","18",1279.598,1305.096,1705.254,1819.256,1.01992657068861,1.06685338371879,0.992617461527972,1.04102363843825,0.0275122191771611,0.024811872014058,195,0.00484283744000443,-0.00043833216017645,-0.000493477667651221,0.000439609922718494
"314","385","16","19",1364.24,1405.017,1485.992,1583.561,1.02988990207002,1.06565916909378,0.992617461527972,1.04102363843825,0.0375496522947218,0.0236647178276232,205,-0.000114715418643474,-0.000495755285864791,0.00100374331175608,0.00014972209794073
"315","386","16","20",1348.574,1382.818,1602.617,1650.923,1.02539274819179,1.03014194907454,0.992617461527972,1.04102363843825,0.0330190510787201,-0.0104528744227462,215,-0.00341175922503695,-0.000329704380639347,-0.000453060121600179,-0.000145680343335626
