 ,Label,Area,Mean
1097,125_12.tif_C2:Nucleus-C2,1.786,2269.282
1098,125_12.tif_C2:Intersection-C2,1.026,2521.321
1099,125_12.tif_C1:Nucleus-C1,1.630,2621.191
1100,125_12.tif_C1:Intersection-C1,0.953,2773.288
1101,125_13.tif_C2:Nucleus-C2,1.493,2517.067
1102,125_13.tif_C2:Intersection-C2,0.870,2786.147
1103,125_13.tif_C1:Nucleus-C1,1.447,2933.759
1104,125_13.tif_C1:Intersection-C1,0.705,3125.857
1105,125_14.tif_C2:Nucleus-C2,1.493,2452.528
1106,125_14.tif_C2:Intersection-C2,0.870,2702.695
1107,125_14.tif_C1:Nucleus-C1,1.383,2900.801
1108,125_14.tif_C1:Intersection-C1,0.669,3091.342
1109,125_15.tif_C2:Nucleus-C2,1.575,2370.616
1110,125_15.tif_C2:Intersection-C2,0.916,2654.670
1111,125_15.tif_C1:Nucleus-C1,1.447,2996.380
1112,125_15.tif_C1:Intersection-C1,0.696,3171.132
1113,125_16.tif_C2:Nucleus-C2,1.502,2485.165
1114,125_16.tif_C2:Intersection-C2,0.788,2606.616
1115,125_16.tif_C1:Nucleus-C1,1.465,3102.981
1116,125_16.tif_C1:Intersection-C1,0.604,3304.409
1117,125_19.tif_C2:Nucleus-C2,1.612,2306.903
1118,125_19.tif_C2:Intersection-C2,0.980,2448.869
1119,125_19.tif_C1:Nucleus-C1,1.493,3011.190
1120,125_19.tif_C1:Intersection-C1,0.724,2846.886
1121,125_20.tif_C2:Nucleus-C2,1.575,2272.221
1122,125_20.tif_C2:Intersection-C2,0.861,2333.862
1123,125_20.tif_C1:Nucleus-C1,1.630,2874.624
1124,125_20.tif_C1:Intersection-C1,0.687,2860.947
1125,125_21.tif_C2:Nucleus-C2,1.484,2370.494
1126,125_21.tif_C2:Intersection-C2,0.888,2590.062
1127,125_21.tif_C1:Nucleus-C1,1.456,2811.975
1128,125_21.tif_C1:Intersection-C1,0.769,2904.012
1129,125_22.tif_C2:Nucleus-C2,1.420,2364.271
1130,125_22.tif_C2:Intersection-C2,0.989,2476.880
1131,125_22.tif_C1:Nucleus-C1,1.621,2875.226
1132,125_22.tif_C1:Intersection-C1,0.953,2960.962
1133,126_00.tif_C2:Nucleus-C2,2.281,2528.908
1134,126_00.tif_C2:Intersection-C2,0.788,2473.965
1135,126_00.tif_C1:Nucleus-C1,2.125,3073.164
1136,126_00.tif_C1:Intersection-C1,0.907,3133.525
1137,126_01.tif_C2:Nucleus-C2,2.473,2360.552
1138,126_01.tif_C2:Intersection-C2,0.632,2267.304
1139,126_01.tif_C1:Nucleus-C1,2.409,3013.920
1140,126_01.tif_C1:Intersection-C1,0.815,3091.146
1141,126_02.tif_C2:Nucleus-C2,2.427,2305.204
1142,126_02.tif_C2:Intersection-C2,0.733,2324.850
1143,126_02.tif_C1:Nucleus-C1,2.143,2915.761
1144,126_02.tif_C1:Intersection-C1,0.797,3132.103
1145,126_03.tif_C2:Nucleus-C2,2.216,2389.475
1146,126_03.tif_C2:Intersection-C2,0.806,2519.011
1147,126_03.tif_C1:Nucleus-C1,2.317,2969.451
1148,126_03.tif_C1:Intersection-C1,0.998,3052.486
1149,126_04.tif_C2:Nucleus-C2,2.152,2406.953
1150,126_04.tif_C2:Intersection-C2,0.852,2601.075
1151,126_04.tif_C1:Nucleus-C1,2.216,2990.190
1152,126_04.tif_C1:Intersection-C1,0.998,3428.156
1153,126_05.tif_C2:Nucleus-C2,2.061,2499.587
1154,126_05.tif_C2:Intersection-C2,0.623,2513.559
1155,126_05.tif_C1:Nucleus-C1,2.006,3017.183
1156,126_05.tif_C1:Intersection-C1,0.833,3189.813
1157,126_06.tif_C2:Nucleus-C2,2.024,2359.136
1158,126_06.tif_C2:Intersection-C2,0.623,2458.162
1159,126_06.tif_C1:Nucleus-C1,2.107,3141.543
1160,126_06.tif_C1:Intersection-C1,0.788,3228.988
1161,126_07.tif_C2:Nucleus-C2,2.107,2372.626
1162,126_07.tif_C2:Intersection-C2,0.962,2567.543
1163,126_07.tif_C1:Nucleus-C1,2.006,3231.562
1164,126_07.tif_C1:Intersection-C1,1.026,3522.125
1165,126_08.tif_C2:Nucleus-C2,2.116,2328.264
1166,126_08.tif_C2:Intersection-C2,0.705,2419.688
1167,126_08.tif_C1:Nucleus-C1,2.088,3090.939
1168,126_08.tif_C1:Intersection-C1,0.824,3266.622
1169,126_09.tif_C2:Nucleus-C2,2.107,2301.139
1170,126_09.tif_C2:Intersection-C2,0.696,2458.158
1171,126_09.tif_C1:Nucleus-C1,2.079,3101.040
1172,126_09.tif_C1:Intersection-C1,0.815,3213.798
1173,126_10.tif_C2:Nucleus-C2,2.400,2249.676
1174,126_10.tif_C2:Intersection-C2,0.733,2325.838
1175,126_10.tif_C1:Nucleus-C1,2.253,2890.793
1176,126_10.tif_C1:Intersection-C1,0.898,2962.194
1177,126_11.tif_C2:Nucleus-C2,2.134,2292.386
1178,126_11.tif_C2:Intersection-C2,0.742,2334.556
1179,126_11.tif_C1:Nucleus-C1,2.372,3051.502
1180,126_11.tif_C1:Intersection-C1,0.943,3259.350
1181,126_12.tif_C2:Nucleus-C2,2.134,2232.691
1182,126_12.tif_C2:Intersection-C2,0.943,2539.087
1183,126_12.tif_C1:Nucleus-C1,2.171,3115.544
1184,126_12.tif_C1:Intersection-C1,1.026,3616.509
1185,126_13.tif_C2:Nucleus-C2,2.244,2196.331
1186,126_13.tif_C2:Intersection-C2,0.934,2543.794
1187,126_13.tif_C1:Nucleus-C1,2.134,2881.927
1188,126_13.tif_C1:Intersection-C1,1.026,3230.321
1189,126_14.tif_C2:Nucleus-C2,2.271,2142.480
1190,126_14.tif_C2:Intersection-C2,0.888,2319.443
1191,126_14.tif_C1:Nucleus-C1,2.171,3002.008
1192,126_14.tif_C1:Intersection-C1,1.007,3391.618
1193,126_15.tif_C2:Nucleus-C2,2.042,2132.215
1194,126_15.tif_C2:Intersection-C2,0.632,2139.913
1195,126_15.tif_C1:Nucleus-C1,2.052,3131.299
1196,126_15.tif_C1:Intersection-C1,0.833,3290.835
1197,126_16.tif_C2:Nucleus-C2,2.006,2209.315
1198,126_16.tif_C2:Intersection-C2,0.779,2365.176
1199,126_16.tif_C1:Nucleus-C1,2.042,3014.448
1200,126_16.tif_C1:Intersection-C1,0.962,3272.267
1201,126_17.tif_C2:Nucleus-C2,2.565,1959.079
1202,126_17.tif_C2:Intersection-C2,0.925,2240.475
1203,126_17.tif_C1:Nucleus-C1,2.345,2911.969
1204,126_17.tif_C1:Intersection-C1,1.017,3147.486
1205,126_18.tif_C2:Nucleus-C2,2.500,1911.923
1206,126_18.tif_C2:Intersection-C2,0.916,2064.000
1207,126_18.tif_C1:Nucleus-C1,2.134,3000.760
1208,126_18.tif_C1:Intersection-C1,1.007,3289.218
1209,126_19.tif_C2:Nucleus-C2,2.308,1984.579
1210,126_19.tif_C2:Intersection-C2,0.504,2076.382
1211,126_19.tif_C1:Nucleus-C1,2.171,3009.882
1212,126_19.tif_C1:Intersection-C1,0.641,3167.943
1213,126_20.tif_C2:Nucleus-C2,2.198,2064.392
1214,126_20.tif_C2:Intersection-C2,0.550,2436.183
1215,126_20.tif_C1:Nucleus-C1,2.189,3056.452
1216,126_20.tif_C1:Intersection-C1,0.733,3543.400
1217,132_00.tif_C2:Nucleus-C2,1.438,2558.745
1218,132_00.tif_C2:Intersection-C2,0.632,2705.986
1219,132_00.tif_C1:Nucleus-C1,1.392,2352.388
1220,132_00.tif_C1:Intersection-C1,0.687,2419.200
1221,132_01.tif_C2:Nucleus-C2,1.539,2489.304
1222,132_01.tif_C2:Intersection-C2,0.531,2645.724
1223,132_01.tif_C1:Nucleus-C1,1.548,2338.284
1224,132_01.tif_C1:Intersection-C1,0.659,2228.181
1225,132_02.tif_C2:Nucleus-C2,1.410,2573.403
1226,132_02.tif_C2:Intersection-C2,0.669,2623.247
1227,132_02.tif_C1:Nucleus-C1,1.310,2430.140
1228,132_02.tif_C1:Intersection-C1,0.531,2281.379
1229,132_04.tif_C2:Nucleus-C2,1.484,2429.895
1230,132_04.tif_C2:Intersection-C2,0.971,2581.821
1231,132_04.tif_C1:Nucleus-C1,1.575,2097.953
1232,132_04.tif_C1:Intersection-C1,0.824,2254.844
1233,132_05.tif_C2:Nucleus-C2,1.456,2485.585
1234,132_05.tif_C2:Intersection-C2,0.632,2566.522
1235,132_05.tif_C1:Nucleus-C1,1.392,2350.336
1236,132_05.tif_C1:Intersection-C1,0.705,2355.974
1237,132_06.tif_C2:Nucleus-C2,1.493,2385.018
1238,132_06.tif_C2:Intersection-C2,0.797,2417.552
1239,132_06.tif_C1:Nucleus-C1,1.401,2316.797
1240,132_06.tif_C1:Intersection-C1,0.604,2386.894
1241,132_07.tif_C2:Nucleus-C2,1.465,2306.550
1242,132_07.tif_C2:Intersection-C2,0.797,2429.207
1243,132_07.tif_C1:Nucleus-C1,1.420,2269.852
1244,132_07.tif_C1:Intersection-C1,0.641,2337.257
1245,132_08.tif_C2:Nucleus-C2,1.548,2293.870
1246,132_08.tif_C2:Intersection-C2,0.724,2408.342
1247,132_08.tif_C1:Nucleus-C1,1.502,2359.091
1248,132_08.tif_C1:Intersection-C1,0.641,2361.529
1249,132_09.tif_C2:Nucleus-C2,1.493,2366.748
1250,132_09.tif_C2:Intersection-C2,0.659,2467.486
1251,132_09.tif_C1:Nucleus-C1,1.383,2331.192
1252,132_09.tif_C1:Intersection-C1,0.641,2375.700
1253,132_10.tif_C2:Nucleus-C2,1.475,2381.783
1254,132_10.tif_C2:Intersection-C2,0.641,2442.629
1255,132_10.tif_C1:Nucleus-C1,1.429,2299.763
1256,132_10.tif_C1:Intersection-C1,0.531,2205.845
1257,132_11.tif_C2:Nucleus-C2,1.392,2344.770
1258,132_11.tif_C2:Intersection-C2,0.577,2366.460
1259,132_11.tif_C1:Nucleus-C1,1.511,2360.394
1260,132_11.tif_C1:Intersection-C1,0.650,2358.944
1261,132_12.tif_C2:Nucleus-C2,1.401,2297.222
1262,132_12.tif_C2:Intersection-C2,0.678,2443.730
1263,132_12.tif_C1:Nucleus-C1,1.438,2280.541
1264,132_12.tif_C1:Intersection-C1,0.669,2328.137
1265,132_13.tif_C2:Nucleus-C2,1.227,2404.127
1266,132_13.tif_C2:Intersection-C2,0.421,2498.000
1267,132_13.tif_C1:Nucleus-C1,1.337,2393.473
1268,132_13.tif_C1:Intersection-C1,0.440,2470.000
1269,132_14.tif_C2:Nucleus-C2,1.365,2261.027
1270,132_14.tif_C2:Intersection-C2,0.412,2289.200
1271,132_14.tif_C1:Nucleus-C1,1.447,2303.361
1272,132_14.tif_C1:Intersection-C1,0.522,2251.140
1273,132_15.tif_C2:Nucleus-C2,1.649,2150.067
1274,132_15.tif_C2:Intersection-C2,0.467,2460.137
1275,132_15.tif_C1:Nucleus-C1,1.511,2296.364
1276,132_15.tif_C1:Intersection-C1,0.559,2464.639
1277,132_16.tif_C2:Nucleus-C2,1.585,2097.780
1278,132_16.tif_C2:Intersection-C2,0.577,2215.905
1279,132_16.tif_C1:Nucleus-C1,1.612,2076.733
1280,132_16.tif_C1:Intersection-C1,0.522,2214.000
1281,132_17.tif_C2:Nucleus-C2,1.585,1948.555
1282,132_17.tif_C2:Intersection-C2,0.513,2119.518
1283,132_17.tif_C1:Nucleus-C1,1.475,2306.491
1284,132_17.tif_C1:Intersection-C1,0.440,2470.104
1285,132_18.tif_C2:Nucleus-C2,1.575,2035.529
1286,132_18.tif_C2:Intersection-C2,0.714,2261.141
1287,132_18.tif_C1:Nucleus-C1,1.594,2165.167
1288,132_18.tif_C1:Intersection-C1,0.614,2395.433
1289,132_19.tif_C2:Nucleus-C2,1.530,2130.347
1290,132_19.tif_C2:Intersection-C2,0.604,2219.909
1291,132_19.tif_C1:Nucleus-C1,1.475,2411.466
1292,132_19.tif_C1:Intersection-C1,0.476,2662.769
1293,132_20.tif_C2:Nucleus-C2,1.456,2120.786
1294,132_20.tif_C2:Intersection-C2,0.604,2250.348
1295,132_20.tif_C1:Nucleus-C1,1.493,2311.160
1296,132_20.tif_C1:Intersection-C1,0.595,2560.138
1297,132_21.tif_C2:Nucleus-C2,1.429,2080.917
1298,132_21.tif_C2:Intersection-C2,0.769,2153.536
1299,132_21.tif_C1:Nucleus-C1,1.356,2404.250
1300,132_21.tif_C1:Intersection-C1,0.733,2531.900
1301,14_00.tif_C2:Nucleus-C2,1.511,2479.576
1302,14_00.tif_C2:Intersection-C2,0.870,2571.895
1303,14_00.tif_C1:Nucleus-C1,1.456,2173.937
1304,14_00.tif_C1:Intersection-C1,0.879,2275.125
1305,14_01.tif_C2:Nucleus-C2,1.676,2273.776
1306,14_01.tif_C2:Intersection-C2,0.714,2274.859
1307,14_01.tif_C1:Nucleus-C1,1.850,2037.822
1308,14_01.tif_C1:Intersection-C1,0.852,2172.656
1309,14_02.tif_C2:Nucleus-C2,1.420,2501.484
1310,14_02.tif_C2:Intersection-C2,0.760,2473.361
1311,14_02.tif_C1:Nucleus-C1,1.383,2244.040
1312,14_02.tif_C1:Intersection-C1,0.733,2339.787
1313,14_03.tif_C2:Nucleus-C2,1.365,2562.255
1314,14_03.tif_C2:Intersection-C2,0.650,2685.690
1315,14_03.tif_C1:Nucleus-C1,1.218,2418.414
1316,14_03.tif_C1:Intersection-C1,0.733,2461.412
1317,14_04.tif_C2:Nucleus-C2,1.740,2352.342
1318,14_04.tif_C2:Intersection-C2,0.522,2221.947
1319,14_04.tif_C1:Nucleus-C1,1.658,2136.768
1320,14_04.tif_C1:Intersection-C1,0.522,2035.614
1321,14_05.tif_C2:Nucleus-C2,1.465,2562.787
1322,14_05.tif_C2:Intersection-C2,0.531,2554.103
1323,14_05.tif_C1:Nucleus-C1,1.420,2273.477
1324,14_05.tif_C1:Intersection-C1,0.550,2446.733
1325,14_06.tif_C2:Nucleus-C2,1.630,2309.916
1326,14_06.tif_C2:Intersection-C2,0.586,2363.781
1327,14_06.tif_C1:Nucleus-C1,1.438,2177.229
1328,14_06.tif_C1:Intersection-C1,0.650,2272.704
1329,14_07.tif_C2:Nucleus-C2,1.301,2589.239
1330,14_07.tif_C2:Intersection-C2,0.522,2629.053
1331,14_07.tif_C1:Nucleus-C1,1.429,2186.391
1332,14_07.tif_C1:Intersection-C1,0.641,2210.743
1333,14_08.tif_C2:Nucleus-C2,1.456,2569.314
1334,14_08.tif_C2:Intersection-C2,0.879,2607.896
1335,14_08.tif_C1:Nucleus-C1,1.383,2303.185
1336,14_08.tif_C1:Intersection-C1,0.852,2477.430
1337,14_09.tif_C2:Nucleus-C2,1.401,2503.046
1338,14_09.tif_C2:Intersection-C2,0.769,2778.738
1339,14_09.tif_C1:Nucleus-C1,1.273,2345.237
1340,14_09.tif_C1:Intersection-C1,0.861,2461.766
1341,14_10.tif_C2:Nucleus-C2,1.484,2364.284
1342,14_10.tif_C2:Intersection-C2,0.925,2540.911
1343,14_10.tif_C1:Nucleus-C1,1.282,2282.650
1344,14_10.tif_C1:Intersection-C1,0.998,2421.083
1345,14_11.tif_C2:Nucleus-C2,1.218,2522.038
1346,14_11.tif_C2:Intersection-C2,0.714,2713.282
1347,14_11.tif_C1:Nucleus-C1,1.255,2416.635
1348,14_11.tif_C1:Intersection-C1,0.797,2533.034
1349,14_12.tif_C2:Nucleus-C2,1.200,2512.580
1350,14_12.tif_C2:Intersection-C2,0.852,2703.774
1351,14_12.tif_C1:Nucleus-C1,1.301,2277.965
1352,14_12.tif_C1:Intersection-C1,0.806,2497.920
1353,14_13.tif_C2:Nucleus-C2,1.502,2158.902
1354,14_13.tif_C2:Intersection-C2,0.916,2417.860
1355,14_13.tif_C1:Nucleus-C1,1.548,2129.941
1356,14_13.tif_C1:Intersection-C1,1.026,2304.571
1357,14_14.tif_C2:Nucleus-C2,1.310,2321.790
1358,14_14.tif_C2:Intersection-C2,1.026,2492.527
1359,14_14.tif_C1:Nucleus-C1,1.172,2330.031
1360,14_14.tif_C1:Intersection-C1,0.833,2517.912
1361,14_15.tif_C2:Nucleus-C2,1.301,2228.761
1362,14_15.tif_C2:Intersection-C2,1.017,2371.396
1363,14_15.tif_C1:Nucleus-C1,1.172,2307.727
1364,14_15.tif_C1:Intersection-C1,0.870,2505.874
1365,14_16.tif_C2:Nucleus-C2,1.392,2245.191
1366,14_16.tif_C2:Intersection-C2,0.485,2395.245
1367,14_16.tif_C1:Nucleus-C1,1.392,2238.678
1368,14_16.tif_C1:Intersection-C1,0.339,2189.216
1369,14_17.tif_C2:Nucleus-C2,1.401,2254.235
1370,14_17.tif_C2:Intersection-C2,0.577,2434.349
1371,14_17.tif_C1:Nucleus-C1,1.218,2387.150
1372,14_17.tif_C1:Intersection-C1,0.467,2524.176
1373,14_18.tif_C2:Nucleus-C2,1.383,2166.073
1374,14_18.tif_C2:Intersection-C2,0.385,2030.452
1375,14_18.tif_C1:Nucleus-C1,1.328,2184.524
1376,14_18.tif_C1:Intersection-C1,0.321,2094.143
1377,14_19.tif_C2:Nucleus-C2,1.539,1974.565
1378,14_19.tif_C2:Intersection-C2,0.339,1896.351
1379,14_19.tif_C1:Nucleus-C1,1.566,1988.240
1380,14_19.tif_C1:Intersection-C1,0.256,1875.750
1381,14_20.tif_C2:Nucleus-C2,1.548,2034.148
1382,14_20.tif_C2:Intersection-C2,0.769,2144.869
1383,14_20.tif_C1:Nucleus-C1,1.465,2186.325
1384,14_20.tif_C1:Intersection-C1,0.604,2260.136
1385,15_00.tif_C2:Nucleus-C2,1.374,2649.967
1386,15_00.tif_C2:Intersection-C2,0.495,2715.444
1387,15_00.tif_C1:Nucleus-C1,1.465,2405.319
1388,15_00.tif_C1:Intersection-C1,0.430,2381.255
1389,15_01.tif_C2:Nucleus-C2,1.465,2557.169
1390,15_01.tif_C2:Intersection-C2,0.641,2795.614
1391,15_01.tif_C1:Nucleus-C1,1.456,2483.572
1392,15_01.tif_C1:Intersection-C1,0.513,2666.268
1393,15_02.tif_C2:Nucleus-C2,1.575,2458.169
1394,15_02.tif_C2:Intersection-C2,0.321,2294.371
1395,15_02.tif_C1:Nucleus-C1,1.447,2316.443
1396,15_02.tif_C1:Intersection-C1,0.174,2007.158
1397,15_03.tif_C2:Nucleus-C2,1.465,2375.625
1398,15_03.tif_C2:Intersection-C2,0.330,2381.750
1399,15_03.tif_C1:Nucleus-C1,1.374,2487.933
1400,15_03.tif_C1:Intersection-C1,0.211,2370.652
1401,15_04.tif_C2:Nucleus-C2,1.502,2350.128
1402,15_04.tif_C2:Intersection-C2,0.229,2242.560
1403,15_04.tif_C1:Nucleus-C1,1.392,2541.322
1404,15_04.tif_C1:Intersection-C1,0.110,2262.583
1405,15_05.tif_C2:Nucleus-C2,1.511,2451.794
1406,15_05.tif_C2:Intersection-C2,0.458,2616.440
1407,15_05.tif_C1:Nucleus-C1,1.319,2551.910
1408,15_05.tif_C1:Intersection-C1,0.311,2753.765
1409,15_06.tif_C2:Nucleus-C2,1.410,2448.519
1410,15_06.tif_C2:Intersection-C2,0.421,2460.935
1411,15_06.tif_C1:Nucleus-C1,1.365,2646.644
1412,15_06.tif_C1:Intersection-C1,0.266,2535.103
1413,15_07.tif_C2:Nucleus-C2,1.328,2493.628
1414,15_07.tif_C2:Intersection-C2,0.357,2538.692
1415,15_07.tif_C1:Nucleus-C1,1.209,2803.765
1416,15_07.tif_C1:Intersection-C1,0.229,2616.240
1417,15_08.tif_C2:Nucleus-C2,1.374,2486.493
1418,15_08.tif_C2:Intersection-C2,0.430,2601.149
1419,15_08.tif_C1:Nucleus-C1,1.264,2679.493
1420,15_08.tif_C1:Intersection-C1,0.211,2785.000
1421,15_09.tif_C2:Nucleus-C2,1.374,2434.453
1422,15_09.tif_C2:Intersection-C2,0.412,2510.978
1423,15_09.tif_C1:Nucleus-C1,1.511,2419.836
1424,15_09.tif_C1:Intersection-C1,0.275,2490.267
1425,15_10.tif_C2:Nucleus-C2,1.410,2335.039
1426,15_10.tif_C2:Intersection-C2,0.266,2209.828
1427,15_10.tif_C1:Nucleus-C1,1.191,2673.215
1428,15_10.tif_C1:Intersection-C1,0.073,2005.375
1429,15_11.tif_C2:Nucleus-C2,1.356,2328.061
1430,15_11.tif_C2:Intersection-C2,0.348,2350.421
1431,15_11.tif_C1:Nucleus-C1,1.374,2540.333
1432,15_11.tif_C1:Intersection-C1,0.220,2242.333
1433,15_12.tif_C2:Nucleus-C2,1.301,2467.528
1434,15_12.tif_C2:Intersection-C2,0.266,2285.448
1435,15_12.tif_C1:Nucleus-C1,1.255,2646.168
1436,15_12.tif_C1:Intersection-C1,0.174,2156.684
1437,15_13.tif_C2:Nucleus-C2,1.356,2298.723
1438,15_13.tif_C2:Intersection-C2,0.559,2479.279
1439,15_13.tif_C1:Nucleus-C1,1.291,2532.638
1440,15_13.tif_C1:Intersection-C1,0.394,2559.163
1441,15_14.tif_C2:Nucleus-C2,1.255,2447.934
1442,15_14.tif_C2:Intersection-C2,0.366,2585.050
1443,15_14.tif_C1:Nucleus-C1,1.218,2656.564
1444,15_14.tif_C1:Intersection-C1,0.238,2683.231
1445,15_15.tif_C2:Nucleus-C2,1.356,2247.655
1446,15_15.tif_C2:Intersection-C2,0.531,2523.569
1447,15_15.tif_C1:Nucleus-C1,1.328,2586.152
1448,15_15.tif_C1:Intersection-C1,0.403,2803.932
1449,15_16.tif_C2:Nucleus-C2,1.246,2380.801
1450,15_16.tif_C2:Intersection-C2,0.504,2604.527
1451,15_16.tif_C1:Nucleus-C1,1.255,2543.263
1452,15_16.tif_C1:Intersection-C1,0.385,2556.524
1453,15_17.tif_C2:Nucleus-C2,1.420,2162.877
1454,15_17.tif_C2:Intersection-C2,0.458,2538.440
1455,15_17.tif_C1:Nucleus-C1,1.301,2542.683
1456,15_17.tif_C1:Intersection-C1,0.385,2875.333
1457,15_18.tif_C2:Nucleus-C2,1.264,2303.036
1458,15_18.tif_C2:Intersection-C2,0.623,2442.559
1459,15_18.tif_C1:Nucleus-C1,1.310,2719.972
1460,15_18.tif_C1:Intersection-C1,0.531,2796.741
1461,15_19.tif_C2:Nucleus-C2,1.337,2252.192
1462,15_19.tif_C2:Intersection-C2,0.476,2491.231
1463,15_19.tif_C1:Nucleus-C1,1.282,2650.493
1464,15_19.tif_C1:Intersection-C1,0.366,2671.825
1465,15_20.tif_C2:Nucleus-C2,1.566,1933.596
1466,15_20.tif_C2:Intersection-C2,0.476,2142.654
1467,15_20.tif_C1:Nucleus-C1,1.520,2408.301
1468,15_20.tif_C1:Intersection-C1,0.357,2760.667
1469,16_00.tif_C2:Nucleus-C2,1.099,1584.008
1470,16_00.tif_C2:Intersection-C2,0.467,1572.314
1471,16_00.tif_C1:Nucleus-C1,0.843,1935.957
1472,16_00.tif_C1:Intersection-C1,0.485,2015.377
1473,16_01.tif_C2:Nucleus-C2,0.953,1615.125
1474,16_01.tif_C2:Intersection-C2,0.421,1607.783
1475,16_01.tif_C1:Nucleus-C1,1.053,1713.635
1476,16_01.tif_C1:Intersection-C1,0.641,1722.943
1477,16_02.tif_C2:Nucleus-C2,1.108,1510.926
1478,16_02.tif_C2:Intersection-C2,0.440,1479.812
1479,16_02.tif_C1:Nucleus-C1,0.989,1651.231
1480,16_02.tif_C1:Intersection-C1,0.604,1660.273
1481,16_03.tif_C2:Nucleus-C2,1.026,1527.562
1482,16_03.tif_C2:Intersection-C2,0.577,1492.921
1483,16_03.tif_C1:Nucleus-C1,1.127,1649.366
1484,16_03.tif_C1:Intersection-C1,0.815,1737.775
1485,16_04.tif_C2:Nucleus-C2,0.916,1594.040
1486,16_04.tif_C2:Intersection-C2,0.577,1661.508
1487,16_04.tif_C1:Nucleus-C1,0.843,1770.370
1488,16_04.tif_C1:Intersection-C1,0.751,1824.537
1489,16_05.tif_C2:Nucleus-C2,1.255,1446.781
1490,16_05.tif_C2:Intersection-C2,0.595,1382.277
1491,16_05.tif_C1:Nucleus-C1,1.154,1648.381
1492,16_05.tif_C1:Intersection-C1,0.788,1697.686
1493,16_06.tif_C2:Nucleus-C2,1.017,1523.694
1494,16_06.tif_C2:Intersection-C2,0.366,1557.150
1495,16_06.tif_C1:Nucleus-C1,0.925,1823.198
1496,16_06.tif_C1:Intersection-C1,0.504,1885.764
1497,16_07.tif_C2:Nucleus-C2,0.861,1688.096
1498,16_07.tif_C2:Intersection-C2,0.385,1722.119
1499,16_07.tif_C1:Nucleus-C1,0.907,1864.131
1500,16_07.tif_C1:Intersection-C1,0.641,1950.143
1501,16_08.tif_C2:Nucleus-C2,1.017,1446.838
1502,16_08.tif_C2:Intersection-C2,0.458,1597.100
1503,16_08.tif_C1:Nucleus-C1,0.833,1971.681
1504,16_08.tif_C1:Intersection-C1,0.604,2062.712
1505,16_09.tif_C2:Nucleus-C2,0.907,1574.212
1506,16_09.tif_C2:Intersection-C2,0.495,1697.759
1507,16_09.tif_C1:Nucleus-C1,0.843,1818.848
1508,16_09.tif_C1:Intersection-C1,0.650,1929.352
1509,16_10.tif_C2:Nucleus-C2,1.035,1411.000
1510,16_10.tif_C2:Intersection-C2,0.357,1455.154
1511,16_10.tif_C1:Nucleus-C1,1.081,1634.059
1512,16_10.tif_C1:Intersection-C1,0.513,1728.286
1513,16_11.tif_C2:Nucleus-C2,1.172,1342.922
1514,16_11.tif_C2:Intersection-C2,0.760,1412.566
1515,16_11.tif_C1:Nucleus-C1,1.127,1661.626
1516,16_11.tif_C1:Intersection-C1,0.751,1755.890
1517,16_12.tif_C2:Nucleus-C2,1.035,1414.062
1518,16_12.tif_C2:Intersection-C2,0.733,1497.075
1519,16_12.tif_C1:Nucleus-C1,0.989,1803.870
1520,16_12.tif_C1:Intersection-C1,0.513,1849.321
1521,16_13.tif_C2:Nucleus-C2,0.934,1542.961
1522,16_13.tif_C2:Intersection-C2,0.650,1612.183
1523,16_13.tif_C1:Nucleus-C1,0.724,2025.595
1524,16_13.tif_C1:Intersection-C1,0.302,2112.636
1525,16_14.tif_C2:Nucleus-C2,0.898,1459.265
1526,16_14.tif_C2:Intersection-C2,0.458,1527.600
1527,16_14.tif_C1:Nucleus-C1,0.953,1683.981
1528,16_14.tif_C1:Intersection-C1,0.256,1767.857
1529,16_15.tif_C2:Nucleus-C2,0.833,1511.330
1530,16_15.tif_C2:Intersection-C2,0.458,1488.460
1531,16_15.tif_C1:Nucleus-C1,0.943,1832.087
1532,16_15.tif_C1:Intersection-C1,0.311,1826.794
1533,16_16.tif_C2:Nucleus-C2,1.136,1297.347
1534,16_16.tif_C2:Intersection-C2,0.458,1392.520
1535,16_16.tif_C1:Nucleus-C1,0.797,1896.149
1536,16_16.tif_C1:Intersection-C1,0.229,1745.200
1537,16_17.tif_C2:Nucleus-C2,1.017,1341.072
1538,16_17.tif_C2:Intersection-C2,0.504,1374.364
1539,16_17.tif_C1:Nucleus-C1,0.953,1794.346
1540,16_17.tif_C1:Intersection-C1,0.348,1823.842
1541,16_18.tif_C2:Nucleus-C2,1.117,1279.598
1542,16_18.tif_C2:Intersection-C2,0.476,1305.096
1543,16_18.tif_C1:Nucleus-C1,1.044,1705.254
1544,16_18.tif_C1:Intersection-C1,0.357,1819.256
1545,16_19.tif_C2:Nucleus-C2,0.953,1364.240
1546,16_19.tif_C2:Intersection-C2,0.531,1405.017
1547,16_19.tif_C1:Nucleus-C1,1.163,1485.992
1548,16_19.tif_C1:Intersection-C1,0.522,1583.561
1549,16_20.tif_C2:Nucleus-C2,0.989,1348.574
1550,16_20.tif_C2:Intersection-C2,0.504,1382.818
1551,16_20.tif_C1:Nucleus-C1,1.099,1602.617
1552,16_20.tif_C1:Intersection-C1,0.357,1650.923
1553,17_04.tif_C2:Nucleus-C2,1.145,2191.992
1554,17_04.tif_C2:Intersection-C2,0.696,2329.539
