"","rn","CELL","FRAME","NucleusMean_Ch2","IntersectionMean_Ch2","NucleusMean_Ch1","IntersectionMean_Ch1","NFratio_Ch2","NFratio_Ch1","T0Means_Ch2","T0Means_Ch1","ScaledINT_Ch2","ScaledINT_Ch1","TIME","Ch1_1stSlope","Ch1_2ndSlope","Ch2_1stSlope","Ch2_2ndSlope"
"27","56","12","06",1778.678,1973.768,1673.084,1945.446,1.10968258448128,1.16279039187512,1.15501086687467,1.06985703776302,-0.0392448969039012,0.086865207996778,75,0.00386044147683826,0.000539421931438601,-0.00235185578459545,-2.01072557559079e-06
"28","57","12","07",1792.854,1965.729,1639.559,1959.866,1.09642447181979,1.19536167957359,1.15501086687467,1.06985703776302,-0.0507236743264609,0.117309731469346,85,0.00304445234725683,-8.15989129581429e-05,-0.00114787774225596,0.000120397804233948
"29","58","12","08",1774.553,1855.604,1678.155,1805.644,1.04567403734912,1.07596974057819,1.15501086687467,1.06985703776302,-0.0946630310253225,0.00571356975690285,95,-0.0111596161712443,-0.00142040685185012,-0.00439393566988616,-0.00032460579276302
"30","59","12","09",1752.538,1938.821,1709.973,1943.33,1.10629327295614,1.13646823663298,1.15501086687467,1.06985703776302,-0.0421793381480071,0.0622617756567103,105,0.00565482058998075,0.00168144367612251,0.00524836928773154,0.00096423049576177
"31","60","12","10",1676.407,1827.135,1665.12,1781.071,1.08991134014592,1.06963522148554,1.15501086687467,1.06985703776302,-0.0563626963137568,-0.000207332633850976,115,-0.00624691082905613,-0.00119017314190369,-0.00141833581657497,-0.00066667051043065
"32","61","12","11",1703.511,1945.991,1694.041,1915.625,1.14234131743206,1.13080202899458,1.15501086687467,1.06985703776302,-0.0109692036724217,0.0569655468724908,125,0.00571728795063418,0.00119641987796903,0.00453934926413351,0.000595768508070847
"33","62","12","12",1675.923,1872.349,1618.471,1632.144,1.11720466871091,1.00844809700019,1.15501086687467,1.06985703776302,-0.0327323311390577,-0.0573992025058128,135,-0.0114364749378304,-0.00171537628884645,-0.0021763127466636,-0.000671566201079711
"34","63","12","13",1625.409,1926.188,1653.341,1767.88,1.18504819402378,1.0692772997222,1.15501086687467,1.06985703776302,0.0260060991723774,-0.00054188365394614,145,0.00568573188518666,0.0017122206823017,0.00587384303114351,0.000805015577780711
"35","64","12","14",1608.715,1857.991,1584.091,1670.939,1.15495348772157,1.05482513315207,1.15501086687467,1.06985703776302,-4.96784530293892e-05,-0.0140503862482222,155,-0.00135085025942761,-0.000703658214461427,-0.00260557776254068,-0.000847942079368419
"36","65","12","15",1626.847,1782.676,1564.055,1623.962,1.09578589750603,1.03830236148985,1.15501086687467,1.06985703776302,-0.0512765473184567,-0.029494292376816,165,-0.00154439061285938,-1.93540353431776e-05,-0.00512268688654273,-0.000251710912400205
"37","66","12","16",1568.701,1702.211,1635.797,1737.221,1.0851086344689,1.06200280352635,1.15501086687467,1.06985703776302,-0.060520843924968,-0.00734138670816253,175,0.00221529056686535,0.000375968117972473,-0.000924429660651138,0.000419825722589159
"38","67","12","17",1598.513,1773.929,1620.768,1687.102,1.10973698681212,1.04092751090841,1.15501086687467,1.06985703776302,-0.0391977957619158,-0.0270405538623201,185,-0.00196991671541575,-0.00041852072822811,0.00213230481630522,0.000305673447695636
"39","68","12","18",1630.257,1925.714,1688.703,1872.73,1.18123338835533,1.10897534972106,1.15501086687467,1.06985703776302,0.0227032681966215,0.0365640553618538,195,0.00636046092241739,0.000833037763783314,0.00619010639585373,0.000405780157954851
"40","69","12","19",1629.317,1697.162,1661.099,1592.354,1.04164014737464,0.958614748428601,1.15501086687467,1.06985703776302,-0.098155543598302,-0.103978648929599,205,-0.0140542704291452,-0.00204147313515626,-0.0120858811794924,-0.00182759875753461
"41","70","12","20",1540.58,1622.184,1553.684,1481.098,1.05296966077711,0.953281362233247,1.15501086687467,1.06985703776302,-0.088346533373896,-0.108963788071652,215,-0.000498513914205334,0.00135557565149399,0.000980901022440606,0.0013066782201933
"42","71","12","21",1528.117,1597.596,1628.799,1587.098,1.04546706829385,0.974397700391515,1.15501086687467,1.06985703776302,-0.0948422233266292,-0.0892262554734452,225,0.00197375325982067,0.0002472267174026,-0.00064956899527332,-0.000163047001771393
"43","72","13","00",1784.461,1982.911,1976.644,2279.554,1.11121005166266,1.15324459032583,1.11121005166266,1.15324459032583,0,0,15,NA,NA,NA,NA
"44","73","13","01",1703.848,1823.702,1926.352,2083.673,1.07034312919932,1.08166783640788,1.11121005166266,1.15324459032583,-0.036776955357984,-0.0620655449142136,25,-0.00620655449142136,NA,-0.0036776955357984,NA
"45","74","13","02",1725.074,1795.234,1960.291,2056.566,1.04067071905321,1.0491126062406,1.11121005166266,1.15324459032583,-0.063479746699467,-0.0902947951880708,35,-0.00282292502738573,0.000338362946403563,-0.0026702791341483,0.00010074164016501
"46","75","13","03",1725.585,1794.309,1874.478,1992.023,1.0398264936239,1.06270812460856,1.11121005166266,1.15324459032583,-0.0642394819340854,-0.0785058663849342,45,0.00117889288031366,0.000400181790769939,-7.59735234618364e-05,0.000259430561068646
"47","76","13","04",1614.19,1679.925,1775.222,1925.907,1.04072321102225,1.08488234147616,1.11121005166266,1.15324459032583,-0.0634325081337644,-0.0592781873187422,55,0.00192276790661919,7.4387502630553e-05,8.06973800320909e-05,1.56670903493927e-05
"48","77","13","05",1619.44,1802.764,1911.229,2145.946,1.1132020945512,1.12280945925371,1.11121005166266,1.15324459032583,0.00179267896790836,-0.0263908726105717,65,0.00328873147081705,0.000136596356419786,0.00652251871016728,0.000644182133013519
"49","78","13","06",1621.164,1818.82,1955.989,2179.768,1.12192227313214,1.11440708511142,1.11121005166266,1.15324459032583,0.00964014090176502,-0.0336767287184351,75,-0.000728585610786336,-0.000401731708160339,0.000784746193385666,-0.000573777251678161
"50","79","13","08",1667.492,1770.054,1900.76,2021.03,1.06150674186143,1.06327469012395,1.11121005166266,1.15324459032583,-0.0447289958607371,-0.0780145868071711,95,-0.0022168929044368,-7.44153646825232e-05,-0.00271845683812511,-0.000175160151575539
"51","80","13","09",1632.869,1946.312,1862.458,2121.795,1.19195844859569,1.13924448229168,1.11121005166266,1.15324459032583,0.0726670864902754,-0.0121397560860775,105,0.00658748307210936,0.000880437597654616,0.0117396082351013,0.00144580650732264
"52","81","13","10",1682.335,1919.911,1912.371,2160.839,1.14121800949276,1.12992667217815,1.11121005166266,1.15324459032583,0.0270047573680603,-0.0202194038829939,115,-0.000807964779691639,-0.0007395447851801,-0.00456623291222151,-0.00163058411473228
"53","82","13","11",1604.754,1847.08,1905.76,2061.093,1.15100507616744,1.0815071152716,1.11121005166266,1.15324459032583,0.0358123330915114,-0.0622049092239484,125,-0.00419855053409545,-0.000339058575440381,0.000880757572345114,0.000544699048456663
"54","83","13","12",1550.257,1858.152,1889.825,2142.527,1.19860900482952,1.13371714312172,1.11121005166266,1.15324459032583,0.0786520541603195,-0.0169326154815002,135,0.00452722937424482,0.000872577990834027,0.00428397210688081,0.000340321453453569
"55","84","13","13",1573.989,1783.541,1885.723,2175.741,1.13313434846114,1.15379671351519,1.11121005166266,1.15324459032583,0.0197301102214436,0.000478756366163902,145,0.00174113718476641,-0.000278609218947842,-0.0058921943938876,-0.00101761665007684
"56","85","13","14",1553.11,1722.402,1800.997,2146.366,1.10900193804689,1.19176544991469,1.11121005166266,1.15324459032583,-0.00198712530764833,0.0334021593615088,155,0.00329234029953449,0.000155120311476809,-0.00217172355290919,0.000372047084097841
"57","86","13","15",1560.193,1702.896,1889.801,2133.268,1.09146496619329,1.12883208337809,1.11121005166266,1.15324459032583,-0.0177689946557178,-0.0211685423478437,165,-0.00545707017093525,-0.000874941047046974,-0.00157818693480695,5.93536618102242e-05
"58","87","13","16",1534.445,1692.348,1822.558,2085.045,1.10290561082346,1.14402120536082,1.11121005166266,1.15324459032583,-0.00747333128131433,-0.00799776998078261,175,0.00131707723670611,0.000677414740764136,0.00102956633744035,0.000260775327224729
"59","88","13","17",1564.523,1681.755,1794.424,2021.018,1.07493146473398,1.12627673281231,1.11121005166266,1.15324459032583,-0.0326478210617307,-0.023384334719397,185,-0.00153865647386144,-0.000285573371056755,-0.00251744897804164,-0.000354701531548198
"60","89","13","18",1506.477,1642.062,1833.274,2120.604,1.09000137406678,1.15673052691523,1.11121005166266,1.15324459032583,-0.0190861102850407,0.00302272095499245,195,0.00264070556743895,0.000417936204130039,0.001356171077669,0.000387362005571064
"61","90","13","19",1494.756,1642.908,1808.776,2061.946,1.09911450430706,1.13996758028634,1.11121005166266,1.15324459032583,-0.0108850233468492,-0.011512744261594,205,-0.00145354652165864,-0.000409425208909759,0.000820108693819155,-5.36062383849845e-05
"62","91","13","20",1469.684,1622.196,1819.068,2006.207,1.10377196730726,1.10287630808744,1.11121005166266,1.15324459032583,-0.00669367987112035,-0.0436752816019335,215,-0.00321625373403395,-0.00017627072123753,0.00041913434757288,-4.00974346246275e-05
"63","92","13","21",1483.159,1550.312,1831.265,2011.51,1.04527700671337,1.0984264975304,1.11121005166266,1.15324459032583,-0.0593344569288522,-0.0475337957405391,225,-0.000385851413860561,0.000283040232017339,-0.00526407770577318,-0.000568321205334606
"64","93","14","00",1928.514,1922.13,2116.414,1896.681,0.996689679203781,0.896176740467602,0.996689679203781,0.896176740467602,0,0,15,NA,NA,NA,NA
"65","94","14","01",1908.246,1911.44,2071.975,1921.754,1.00167378838997,0.927498642599452,0.996689679203781,0.896176740467602,0.00500066298485935,0.0349505858805341,25,0.00349505858805341,NA,0.000500066298485935,NA
"66","95","14","02",1817.56,1861.871,1996.035,1751.115,1.02437938775061,0.877296740788613,0.996689679203781,0.896176740467602,0.0277816748026831,-0.0210672725885942,35,-0.00560178584691283,-0.000909684443496625,0.00227810118178238,0.000177803488329644
"67","96","14","03",1810.349,1804.274,1979.309,1828.406,0.99664429344839,0.923759756561507,0.996689679203781,0.896176740467602,-4.55364957995252e-05,0.0307785449547739,45,0.00518458175433681,0.00107863676012496,-0.00278272112984826,-0.000506082231163064
"68","97","14","04",1847.156,1864.744,2041.254,1946.931,1.00952166465637,0.953791639844919,0.996689679203781,0.896176740467602,0.0128746045236861,0.0642896615987318,55,0.00335111166439579,-0.000183347008994102,0.00129201410194856,0.000407473523179682
"69","98","14","05",1819.61,1823.269,2098.296,1891.378,1.00201087046125,0.901387602130491,0.996689679203781,0.896176740467602,0.00533886461202537,0.00581454687182537,65,-0.00584751147269065,-0.000919862313708644,-0.000753573991166068,-0.000204558809311463
"70","99","14","06",1957.5,1863.56,2159.225,1892.4,0.952010217113665,0.876425569359377,0.996689679203781,0.896176740467602,-0.0448278566763209,-0.0220393703790168,75,-0.00278539172508422,0.000306211974760643,-0.00501667212883463,-0.000426309813766856
"71","100","14","07",1881.158,1819.706,2167.95,1920.216,0.967332887508652,0.885728914412233,0.996689679203781,0.896176740467602,-0.0294542948599421,-0.0116582205089568,85,0.001038114987006,0.000382350671209022,0.00153735618163788,0.000655402831047252
"72","101","14","08",1819.188,1788.977,2078.508,1912.245,0.983393140236193,0.920008486856919,0.996689679203781,0.896176740467602,-0.0133407009674362,0.0265926856982268,95,0.00382509062071836,0.000278697563371236,0.00161135938925059,7.40032076127052e-06
"73","102","14","09",1864.944,1933.865,2148.205,1976.051,1.03695606945839,0.919861465735346,0.996689679203781,0.896176740467602,0.0404001276372927,0.0264286319854565,105,-1.64053712770285e-05,-0.000384149599199539,0.00537408286047289,0.000376272347122231
"74","103","14","10",1809.703,1726.852,2087.158,1846.14,0.954218454630401,0.884523356640944,0.996689679203781,0.896176740467602,-0.0426122849062797,-0.0130034437409939,115,-0.00394320757264505,-0.000392680220136802,-0.00830124125435724,-0.00136753241148301
"75","104","14","11",1785.818,1634.522,2081.151,1920.926,0.915279160586353,0.92301135285234,0.996689679203781,0.896176740467602,-0.0816809086279127,0.0299434376870082,125,0.00429468814280022,0.000823789571544526,-0.0039068623721633,0.000439437888219394
"76","105","14","12",1799.289,1713.841,2060.414,1873.927,0.952510130390393,0.909490519866396,0.996689679203781,0.896176740467602,-0.0443262830299208,0.0148561983340993,135,-0.00150872393529089,-0.000580341207809111,0.00373546255979919,0.000764232493196248
"77","106","14","13",1739.836,1770.848,2024.326,1773.792,1.01782466853198,0.876238313394186,0.996689679203781,0.896176740467602,0.0212051852940622,-0.0222483201952021,145,-0.00371045185293014,-0.000220172791763925,0.0065531468323983,0.000281768427259912
"78","107","14","14",1766.841,1733.25,2114.448,1784.225,0.980988102494792,0.843825433399166,0.996689679203781,0.896176740467602,-0.0157537265977638,-0.0584162751659014,155,-0.00361679549706994,9.36563558602056e-06,-0.0036958911891826,-0.00102490380215809
"79","108","14","15",1776.61,1782.16,2094.923,1901.131,1.00312392702957,0.907494452063393,0.996689679203781,0.896176740467602,0.00645561799227901,0.0126288834386461,165,0.00710451586045475,0.00107213113575247,0.00222093445900428,0.000591682564818687
"80","109","14","16",1752.874,1736.244,2079.407,1916.863,0.990512723675518,0.92183156063243,0.996689679203781,0.896176740467602,-0.00619747114588098,0.0286269649795217,175,0.00159980815408756,-0.00055047077063672,-0.001265308913816,-0.000348624337282027
"81","110","14","17",1655.283,1679.736,1945.36,1999.288,1.01477270049895,1.02772134720566,0.996689679203781,0.896176740467602,0.0181430807125573,0.146784223243084,185,0.0118157258263563,0.00102159176722687,0.00243405518584383,0.000369936409965983
"82","111","14","18",1716.914,1725.832,1982.048,1927.5,1.00519420308763,0.972478971245903,0.996689679203781,0.896176740467602,0.00853277009013076,0.0851419450347355,195,-0.0061642278208349,-0.00179799536471912,-0.000961031062242657,-0.000339508624808649
"83","112","14","19",1675.918,1763.012,1988.142,1847.333,1.05196793637875,0.929175582025831,0.996689679203781,0.896176740467602,0.055461853702677,0.036821800955257,205,-0.00483201440794785,0.000133221341288705,0.00469290836125462,0.000565393942349728
"84","113","14","20",1588.039,1709,1958.962,1947.162,1.07617004368281,0.993976401788294,0.996689679203781,0.896176740467602,0.0797443438388159,0.109129881310758,215,0.00723080803555014,0.0012062822443498,0.00242824901361389,-0.000226465934764073
"85","141","19","00",1753.274,1974.589,1863.498,2013.079,1.1262295568177,1.08026893508874,1.1262295568177,1.08026893508874,0,0,15,NA,NA,NA,NA
"86","142","19","01",1700.593,1759.113,1712.651,1800.238,1.03441152586186,1.05114118404742,1.1262295568177,1.08026893508874,-0.0815269235299455,-0.0269634255833966,25,-0.00269634255833966,NA,-0.00815269235299455,NA
"87","143","19","02",1640.779,1884.241,1767.592,1930.833,1.14838195759453,1.0923521943978,1.1262295568177,1.08026893508874,0.0196695253136712,0.0111854177386561,35,0.00381488433220527,0.000651122689054493,0.0101196448843617,0.00182723372373562
"88","144","19","03",1618.133,1826.902,1723.397,1801.573,1.12901844285976,1.04536157368267,1.1262295568177,1.08026893508874,0.00247630336566806,-0.0323135843975737,45,-0.00434990021362298,-0.000816478454582825,-0.00171932219480031,-0.0011838967079162
"89","145","19","04",1629.268,1807.83,1760.462,1787.92,1.10959645681373,1.01559704214007,1.1262295568177,1.08026893508874,-0.0147688363382742,-0.0598664747712608,55,-0.00275528903736871,0.000159461117625427,-0.00172451397039423,-5.19177559391579e-07
"90","146","19","05",1613.094,1835.893,1762.746,1866.057,1.13811904327956,1.05860799003373,1.1262295568177,1.08026893508874,0.0105568943648164,-0.0200514375184089,65,0.0039815037252852,0.000673679276265391,0.00253257307030906,0.000425708704070329
"91","147","19","06",1592.259,1743.107,1786.097,1832.747,1.09473835600866,1.02611840230402,1.1262295568177,1.08026893508874,-0.0279616181429478,-0.0501268999096739,75,-0.0030075462391265,-0.00069890499644117,-0.00385185125077643,-0.000638442432108549
"92","148","19","07",1556.666,1726.429,1704.436,1755.37,1.10905550709015,1.02988319889981,1.1262295568177,1.08026893508874,-0.0152491555771956,-0.0466418449631623,85,0.000348505494651163,0.000335605173377767,0.00127124625657522,0.000512309750735165
"93","149","19","08",1576.321,1754.348,1655.618,1740.317,1.11293829112218,1.05115854019466,1.1262295568177,1.08026893508874,-0.0118015600061874,-0.0269473590774799,95,0.00196944858856823,0.000162094309391707,0.000344759557100827,-9.26486699474394e-05
"94","150","19","09",1562.546,1670.223,1641.396,1736.14,1.06891125125276,1.05772159795686,1.1262295568177,1.08026893508874,-0.0508939809099835,-0.0208719665997135,105,0.000607539247776645,-0.000136190934079159,-0.00390924209037962,-0.000425400164748044
"95","151","19","10",1643.422,1747.188,1725.1,1788.252,1.06314020379428,1.03660773288505,1.1262295568177,1.08026893508874,-0.0560182004117268,-0.0404169746861273,115,-0.00195450080864138,-0.000256204005641802,-0.000512421950174324,0.000339682014020529
"96","152","19","11",1551.173,1752.277,1768.006,1844.162,1.1296464030769,1.04307451445301,1.1262295568177,1.08026893508874,0.00303388082696898,-0.0344307046399339,125,0.000598627004619334,0.000255312781326071,0.00590520812386958,0.00064176300740439
"97","153","19","12",1568.87,1732.554,1726.9,1837.164,1.10433241759993,1.06385083096879,1.1262295568177,1.08026893508874,-0.0194428738663605,-0.0151981637041195,135,0.00192325409358144,0.00013246270889621,-0.00224767546933294,-0.000815288359320252
"98","154","19","13",1494.455,1684.9,1703.285,1804.188,1.12743441589074,1.05924023284418,1.1262295568177,1.08026893508874,0.00106981659799898,-0.019466173247714,145,-0.000426800954359452,-0.000235005504794089,0.00205126904643594,0.000429894451576889
"99","155","19","14",1545.652,1677.134,1846.349,1917.172,1.08506571983862,1.03835840353043,1.1262295568177,1.08026893508874,-0.0365501302375667,-0.0387963868968163,155,-0.00193302136491023,-0.000150622041055077,-0.00376199468355657,-0.000581326372999251
"100","156","19","15",1554.136,1620.868,1778.716,1784.635,1.04293832714769,1.00332768131619,1.1262295568177,1.08026893508874,-0.073955819367202,-0.0712241658288875,165,-0.00324277789320712,-0.000130975652829689,-0.00374056891296353,2.14257705930423e-06
"101","157","19","16",1505.604,1650.116,1729.113,1821.905,1.09598274180993,1.05366450891295,1.1262295568177,1.08026893508874,-0.0268567050337738,-0.0246275953252371,175,0.00465965705036504,0.000790243494357216,0.00470991143334282,0.000845048034630634
"102","158","19","17",1473.708,1615.391,1736.99,1818.253,1.09614048373219,1.04678380416698,1.1262295568177,1.08026893508874,-0.026716643071002,-0.0309970321594154,185,-0.000636943683417834,-0.000529660073378288,1.40061962771831e-05,-0.000469590523706563
"103","159","19","18",1527.351,1625.286,1776.258,1810.57,1.06412082095078,1.01931701363203,1.1262295568177,1.08026893508874,-0.0551474923481983,-0.0564229142178432,195,-0.00254258820584278,-0.000190564452242494,-0.00284308492771963,-0.000285709112399681
"104","160","19","19",1472.263,1569.908,1743.017,1789.588,1.06632306863651,1.02671861490737,1.1262295568177,1.08026893508874,-0.0531920760013272,-0.0495712858548248,205,0.000685162836301834,0.000322775104214461,0.000195541634687102,0.000303862656240673
"105","161","19","20",1438.974,1520.935,1695.908,1725.976,1.05695794364596,1.01772973533942,1.1262295568177,1.08026893508874,-0.0615075432467593,-0.0578922504553805,215,-0.000832096460055565,-0.00015172592963574,-0.000831546724543208,-0.000102708835923031
"106","187","23","00",1940.74,1953.5,2105.165,2182.663,1.00657481166978,1.03681326641855,1.00657481166978,1.03681326641855,0,0,15,NA,NA,NA,NA
"107","188","23","01",1924.895,2129.5,2135.253,2235.364,1.10629410954883,1.04688484221776,1.00657481166978,1.03681326641855,0.0990679447994887,0.00971397273301089,25,0.000971397273301089,NA,0.00990679447994887,NA
"108","189","23","02",1971.191,2065.063,2185.232,2247.814,1.04762197067661,1.02863860679324,1.00657481166978,1.03681326641855,0.0407790444693763,-0.0078844087841845,35,-0.00175983815171954,-0.000273123542502063,-0.00582889003301124,-0.00157356845129601
"109","190","23","03",1884.112,2101.214,2170.131,2324.565,1.11522775716093,1.07116344589336,1.00657481166978,1.03681326641855,0.107943239023552,0.033130536218414,45,0.00410149450025985,0.000586133265197939,0.00671641945541759,0.00125453094884288
"110","191","23","04",1797.759,1880.438,2061.331,2160.701,1.04599003537182,1.04820671692222,1.00657481166978,1.03681326641855,0.0391577687471192,0.0109889127316349,55,-0.00221416234867791,-0.000631565684893776,-0.0068785470276433,-0.00135949664830609
"111","192","23","05",1819.78,1832.264,2050.076,2123.181,1.00686016991065,1.03565965359333,1.00657481166978,1.03681326641855,0.000283494319115452,-0.00111265245399628,65,-0.00121015651856312,0.000100400583011478,-0.00388742744280037,0.000299111958484293
"112","193","23","07",1882.633,1995.973,2117.667,2200.6,1.06020291793462,1.03916243677594,1.00657481166978,1.03681326641855,0.0532778146672264,0.0022657603191274,85,0.000168920638656184,6.89538578609652e-05,0.00264971601740555,0.000326857173010296
"113","194","23","08",1850.179,1876.433,2048.95,2143.247,1.01418997837507,1.04602210888504,1.00657481166978,1.03681326641855,0.00756542545770356,0.00888187175526989,95,0.000661611143614249,4.92690504958065e-05,-0.00457123892095228,-0.000722095493835783
"114","195","23","09",1824.159,1797.534,2012.937,1942.351,0.985404232854702,0.964933825549434,1.00657481166978,1.03681326641855,-0.0210322954336146,-0.0693272773383827,105,-0.00782091490936526,-0.000848252605297951,-0.00285977208913182,0.000171146683182046
