 ,Label,Area,Mean
1206,3_05.tif_C2:Intersection-C2,0.833,1748.374
1207,3_05.tif_C1:Nucleus-C1,2.729,1994.255
1208,3_05.tif_C1:Intersection-C1,0.742,2066.593
1209,3_06.tif_C2:Nucleus-C2,3.242,1713.573
1210,3_06.tif_C2:Intersection-C2,0.751,1708.427
1211,3_06.tif_C1:Nucleus-C1,2.693,2016.969
1212,3_06.tif_C1:Intersection-C1,0.797,2099.368
1213,3_07.tif_C2:Nucleus-C2,2.729,1789.768
1214,3_07.tif_C2:Intersection-C2,0.669,1779.397
1215,3_07.tif_C1:Nucleus-C1,2.619,2023.420
1216,3_07.tif_C1:Intersection-C1,0.806,2173.557
1217,3_08.tif_C2:Nucleus-C2,2.995,1729.960
1218,3_08.tif_C2:Intersection-C2,0.742,1846.062
1219,3_08.tif_C1:Nucleus-C1,2.656,1994.648
1220,3_08.tif_C1:Intersection-C1,1.026,2123.643
1221,3_09.tif_C2:Nucleus-C2,3.096,1713.825
1222,3_09.tif_C2:Intersection-C2,0.962,1839.752
1223,3_09.tif_C1:Nucleus-C1,2.482,2002.830
1224,3_09.tif_C1:Intersection-C1,0.998,2196.633
1225,3_10.tif_C2:Nucleus-C2,2.592,1792.908
1226,3_10.tif_C2:Intersection-C2,0.852,1841.581
1227,3_10.tif_C1:Nucleus-C1,2.784,1972.852
1228,3_10.tif_C1:Intersection-C1,1.007,2167.864
1229,3_11.tif_C2:Nucleus-C2,3.325,1632.364
1230,3_11.tif_C2:Intersection-C2,0.833,1663.967
1231,3_11.tif_C1:Nucleus-C1,2.766,1937.990
1232,3_11.tif_C1:Intersection-C1,0.998,2109.018
1233,3_12.tif_C2:Nucleus-C2,2.739,1725.140
1234,3_12.tif_C2:Intersection-C2,0.669,1711.397
1235,3_12.tif_C1:Nucleus-C1,2.711,1932.240
1236,3_12.tif_C1:Intersection-C1,0.962,2024.743
1237,3_13.tif_C2:Nucleus-C2,3.206,1643.937
1238,3_13.tif_C2:Intersection-C2,0.943,1628.136
1239,3_13.tif_C1:Nucleus-C1,2.491,2015.603
1240,3_13.tif_C1:Intersection-C1,0.870,2190.126
1241,3_14.tif_C2:Nucleus-C2,3.022,1645.733
1242,3_14.tif_C2:Intersection-C2,0.843,1636.467
1243,3_14.tif_C1:Nucleus-C1,2.619,1993.626
1244,3_14.tif_C1:Intersection-C1,0.925,2077.099
1245,3_15.tif_C2:Nucleus-C2,2.885,1682.117
1246,3_15.tif_C2:Intersection-C2,0.779,1741.882
1247,3_15.tif_C1:Nucleus-C1,2.455,1955.843
1248,3_15.tif_C1:Intersection-C1,0.916,2098.840
1249,3_16.tif_C2:Nucleus-C2,2.913,1639.274
1250,3_16.tif_C2:Intersection-C2,0.678,1641.581
1251,3_16.tif_C1:Nucleus-C1,2.830,1902.440
1252,3_16.tif_C1:Intersection-C1,0.650,2003.366
1253,3_17.tif_C2:Nucleus-C2,3.572,1562.051
1254,3_17.tif_C2:Intersection-C2,0.971,1610.283
1255,3_17.tif_C1:Nucleus-C1,2.674,1977.185
1256,3_17.tif_C1:Intersection-C1,0.788,2122.360
1257,3_18.tif_C2:Nucleus-C2,2.803,1636.536
1258,3_18.tif_C2:Intersection-C2,0.659,1666.917
1259,3_18.tif_C1:Nucleus-C1,2.592,1952.565
1260,3_18.tif_C1:Intersection-C1,0.760,1982.807
1261,3_19.tif_C2:Nucleus-C2,2.656,1668.517
1262,3_19.tif_C2:Intersection-C2,0.687,1713.307
1263,3_19.tif_C1:Nucleus-C1,2.436,2013.026
1264,3_19.tif_C1:Intersection-C1,0.714,2026.859
1265,3_20.tif_C2:Nucleus-C2,3.242,1543.766
1266,3_20.tif_C2:Intersection-C2,0.769,1595.345
1267,3_20.tif_C1:Nucleus-C1,2.784,1906.125
1268,3_20.tif_C1:Intersection-C1,0.788,1932.663
1269,31_00.tif_C2:Nucleus-C2,4.543,1762.685
1270,31_00.tif_C2:Intersection-C2,1.026,2070.562
1271,31_00.tif_C1:Nucleus-C1,3.508,2123.971
1272,31_00.tif_C1:Intersection-C1,1.026,2425.402
1273,31_01.tif_C2:Nucleus-C2,4.470,1732.820
1274,31_01.tif_C2:Intersection-C2,1.026,1993.723
1275,31_01.tif_C1:Nucleus-C1,4.003,2012.533
1276,31_01.tif_C1:Intersection-C1,1.026,2245.723
1277,31_02.tif_C2:Nucleus-C2,4.479,1711.501
1278,31_02.tif_C2:Intersection-C2,1.026,1942.125
1279,31_02.tif_C1:Nucleus-C1,3.810,2033.562
1280,31_02.tif_C1:Intersection-C1,1.026,2303.679
1281,31_03.tif_C2:Nucleus-C2,4.067,1732.376
1282,31_03.tif_C2:Intersection-C2,1.026,1973.429
1283,31_04.tif_C2:Nucleus-C2,4.112,1747.695
1284,31_04.tif_C2:Intersection-C2,1.026,1977.625
1285,31_04.tif_C1:Nucleus-C1,3.902,1995.070
1286,31_04.tif_C1:Intersection-C1,1.007,2263.055
1287,31_05.tif_C2:Nucleus-C2,3.911,1698.255
1288,31_05.tif_C2:Intersection-C2,1.007,1841.445
1289,31_07.tif_C2:Nucleus-C2,4.122,1656.302
1290,31_07.tif_C2:Intersection-C2,0.806,1653.170
1291,31_07.tif_C1:Nucleus-C1,3.856,1968.048
1292,31_07.tif_C1:Intersection-C1,0.669,1959.055
1293,31_09.tif_C2:Nucleus-C2,3.874,1652.508
1294,31_09.tif_C2:Intersection-C2,0.687,1526.853
1295,31_09.tif_C1:Nucleus-C1,3.618,1990.413
1296,31_09.tif_C1:Intersection-C1,0.559,1699.475
1297,31_10.tif_C2:Nucleus-C2,4.131,1554.384
1298,31_10.tif_C2:Intersection-C2,0.742,1368.568
1299,31_11.tif_C2:Nucleus-C2,4.021,1463.993
1300,31_11.tif_C2:Intersection-C2,0.669,1328.055
1301,31_11.tif_C1:Nucleus-C1,3.215,1814.182
1302,31_11.tif_C1:Intersection-C1,0.577,1514.508
1303,31_12.tif_C2:Nucleus-C2,3.957,1412.317
1304,31_12.tif_C2:Intersection-C2,0.852,1355.043
1305,31_12.tif_C1:Nucleus-C1,3.206,1725.314
1306,31_12.tif_C1:Intersection-C1,0.705,1589.649
1307,31_13.tif_C2:Nucleus-C2,3.398,1498.787
1308,31_13.tif_C2:Intersection-C2,0.604,1326.076
1309,31_14.tif_C2:Nucleus-C2,4.286,1403.707
1310,31_14.tif_C2:Intersection-C2,0.833,1306.868
1311,31_14.tif_C1:Nucleus-C1,3.600,1731.578
1312,31_14.tif_C1:Intersection-C1,0.641,1567.343
1313,31_15.tif_C2:Nucleus-C2,3.828,1402.696
1314,31_15.tif_C2:Intersection-C2,0.870,1350.063
1315,31_15.tif_C1:Nucleus-C1,3.526,1655.538
1316,31_15.tif_C1:Intersection-C1,0.733,1586.612
1317,31_16.tif_C2:Nucleus-C2,4.222,1386.536
1318,31_16.tif_C2:Intersection-C2,0.879,1294.125
1319,31_16.tif_C1:Nucleus-C1,3.673,1696.449
1320,31_16.tif_C1:Intersection-C1,0.577,1503.937
1321,31_17.tif_C2:Nucleus-C2,4.552,1349.970
1322,31_17.tif_C2:Intersection-C2,0.916,1290.310
1323,31_17.tif_C1:Nucleus-C1,3.627,1672.684
1324,31_17.tif_C1:Intersection-C1,0.623,1569.647
1325,31_18.tif_C2:Nucleus-C2,3.810,1356.197
1326,31_18.tif_C2:Intersection-C2,0.925,1328.624
1327,31_18.tif_C1:Nucleus-C1,3.160,1661.241
1328,31_18.tif_C1:Intersection-C1,0.595,1620.600
1329,31_19.tif_C2:Nucleus-C2,3.993,1362.429
1330,31_19.tif_C2:Intersection-C2,0.815,1333.247
1331,31_19.tif_C1:Nucleus-C1,3.636,1633.081
1332,31_19.tif_C1:Intersection-C1,0.733,1520.225
1333,31_20.tif_C2:Nucleus-C2,4.735,1293.667
1334,31_20.tif_C2:Intersection-C2,0.971,1280.528
1335,31_20.tif_C1:Nucleus-C1,3.810,1604.361
1336,31_20.tif_C1:Intersection-C1,0.843,1545.717
1337,32_00.tif_C2:Nucleus-C2,2.510,2023.259
1338,32_00.tif_C2:Intersection-C2,0.870,2152.126
1339,32_00.tif_C1:Nucleus-C1,2.702,1818.702
1340,32_00.tif_C1:Intersection-C1,0.861,1954.011
1341,32_01.tif_C2:Nucleus-C2,3.197,1819.650
1342,32_01.tif_C2:Intersection-C2,0.815,1870.315
1343,32_01.tif_C1:Nucleus-C1,2.656,1796.466
1344,32_01.tif_C1:Intersection-C1,0.669,1754.740
1345,32_02.tif_C2:Nucleus-C2,2.858,1838.218
1346,32_02.tif_C2:Intersection-C2,0.898,1987.429
1347,32_02.tif_C1:Nucleus-C1,2.757,1745.621
1348,32_02.tif_C1:Intersection-C1,0.898,1768.735
1349,32_03.tif_C2:Nucleus-C2,2.317,2018.292
1350,32_03.tif_C2:Intersection-C2,0.678,2007.081
1351,32_03.tif_C1:Nucleus-C1,2.189,1912.728
1352,32_03.tif_C1:Intersection-C1,0.595,1780.000
1353,32_04.tif_C2:Nucleus-C2,2.574,1906.530
1354,32_04.tif_C2:Intersection-C2,0.815,1812.202
1355,32_04.tif_C1:Nucleus-C1,2.766,1777.152
1356,32_04.tif_C1:Intersection-C1,0.641,1702.000
1357,32_05.tif_C2:Nucleus-C2,2.583,1894.443
1358,32_05.tif_C2:Intersection-C2,0.595,1912.631
1359,32_05.tif_C1:Nucleus-C1,2.720,1811.404
1360,32_05.tif_C1:Intersection-C1,0.696,1699.026
1361,32_06.tif_C2:Nucleus-C2,2.519,1870.931
1362,32_06.tif_C2:Intersection-C2,0.687,1864.427
1363,32_06.tif_C1:Nucleus-C1,2.610,1792.663
1364,32_06.tif_C1:Intersection-C1,0.669,1699.110
1365,32_07.tif_C2:Nucleus-C2,2.638,1783.476
1366,32_07.tif_C2:Intersection-C2,0.714,1805.987
1367,32_07.tif_C1:Nucleus-C1,2.143,1883.825
1368,32_07.tif_C1:Intersection-C1,0.568,1881.903
1369,32_08.tif_C2:Nucleus-C2,2.638,1884.861
1370,32_08.tif_C2:Intersection-C2,0.907,2114.808
1371,32_08.tif_C1:Nucleus-C1,2.262,1917.146
1372,32_08.tif_C1:Intersection-C1,0.962,2061.657
1373,32_09.tif_C2:Nucleus-C2,2.491,1875.897
1374,32_09.tif_C2:Intersection-C2,0.888,1986.588
1375,32_09.tif_C1:Nucleus-C1,2.629,1814.885
1376,32_09.tif_C1:Intersection-C1,0.870,1983.947
1377,32_10.tif_C2:Nucleus-C2,2.290,1929.012
1378,32_10.tif_C2:Intersection-C2,0.696,2024.776
1379,32_10.tif_C1:Nucleus-C1,2.244,1895.192
1380,32_10.tif_C1:Intersection-C1,0.779,1892.376
1381,32_11.tif_C2:Nucleus-C2,2.491,1841.724
1382,32_11.tif_C2:Intersection-C2,0.604,1993.455
1383,32_11.tif_C1:Nucleus-C1,2.574,1844.872
1384,32_11.tif_C1:Intersection-C1,0.888,1882.155
1385,32_12.tif_C2:Nucleus-C2,2.592,1802.247
1386,32_12.tif_C2:Intersection-C2,0.806,1944.932
1387,32_12.tif_C1:Nucleus-C1,2.491,1857.952
1388,32_12.tif_C1:Intersection-C1,0.898,2038.857
1389,32_13.tif_C2:Nucleus-C2,2.391,1863.073
1390,32_13.tif_C2:Intersection-C2,0.898,2029.418
1391,32_13.tif_C1:Nucleus-C1,2.555,1833.670
1392,32_13.tif_C1:Intersection-C1,0.962,2108.486
1393,32_14.tif_C2:Nucleus-C2,2.491,1784.960
1394,32_14.tif_C2:Intersection-C2,0.989,1970.046
1395,32_14.tif_C1:Nucleus-C1,2.445,1868.734
1396,32_14.tif_C1:Intersection-C1,1.026,2134.446
1397,32_15.tif_C2:Nucleus-C2,2.537,1776.271
1398,32_15.tif_C2:Intersection-C2,1.026,2039.161
1399,32_15.tif_C1:Nucleus-C1,2.125,1938.513
1400,32_15.tif_C1:Intersection-C1,1.026,2201.875
1401,32_16.tif_C2:Nucleus-C2,2.629,1738.125
1402,32_16.tif_C2:Intersection-C2,0.989,1999.685
1403,32_16.tif_C1:Nucleus-C1,2.244,1905.196
1404,32_16.tif_C1:Intersection-C1,1.026,2142.241
1405,32_17.tif_C2:Nucleus-C2,2.519,1731.033
1406,32_17.tif_C2:Intersection-C2,1.026,1895.964
1407,32_17.tif_C1:Nucleus-C1,2.345,1832.859
1408,32_17.tif_C1:Intersection-C1,1.017,2049.802
1409,32_18.tif_C2:Nucleus-C2,2.528,1741.996
1410,32_18.tif_C2:Intersection-C2,0.998,1939.138
1411,32_18.tif_C1:Nucleus-C1,2.427,1821.415
1412,32_18.tif_C1:Intersection-C1,1.026,2108.875
1413,32_19.tif_C2:Nucleus-C2,2.958,1605.412
1414,32_19.tif_C2:Intersection-C2,0.916,1730.770
1415,32_19.tif_C1:Nucleus-C1,3.178,1632.386
1416,32_19.tif_C1:Intersection-C1,0.989,1865.213
1417,32_20.tif_C2:Nucleus-C2,2.903,1566.372
1418,32_20.tif_C2:Intersection-C2,0.815,1691.573
1419,32_20.tif_C1:Nucleus-C1,2.775,1689.198
1420,32_20.tif_C1:Intersection-C1,0.925,1856.545
1421,34_00.tif_C1:Nucleus-C1,3.984,1627.375
1422,34_00.tif_C1:Intersection-C1,0.989,1798.972
1423,34_01.tif_C1:Nucleus-C1,4.937,1502.898
1424,34_01.tif_C1:Intersection-C1,0.971,1659.689
1425,34_02.tif_C2:Nucleus-C2,4.744,1471.471
1426,34_02.tif_C2:Intersection-C2,1.026,1632.768
1427,34_02.tif_C1:Nucleus-C1,4.186,1553.304
1428,34_02.tif_C1:Intersection-C1,1.026,1713.107
1429,34_03.tif_C2:Nucleus-C2,4.946,1435.541
1430,34_03.tif_C2:Intersection-C2,0.925,1575.545
1431,34_03.tif_C1:Nucleus-C1,3.499,1645.793
1432,34_03.tif_C1:Intersection-C1,0.934,1764.716
1433,34_05.tif_C2:Nucleus-C2,0.211,1204.348
1434,34_05.tif_C1:Nucleus-C1,0.110,1235.000
1435,34_09.tif_C2:Nucleus-C2,4.268,1410.157
1436,34_09.tif_C2:Intersection-C2,0.998,1556.798
1437,34_11.tif_C2:Nucleus-C2,0.101,1141.273
1438,34_14.tif_C2:Nucleus-C2,5.166,1318.887
1439,34_14.tif_C2:Intersection-C2,0.632,1360.971
1440,34_14.tif_C1:Nucleus-C1,4.570,1496.104
1441,34_14.tif_C1:Intersection-C1,0.925,1571.752
1442,34_16.tif_C1:Nucleus-C1,3.077,1577.438
1443,34_16.tif_C1:Intersection-C1,0.659,1589.042
1444,34_17.tif_C2:Nucleus-C2,4.717,1304.501
1445,34_17.tif_C2:Intersection-C2,0.898,1337.500
1446,34_17.tif_C1:Nucleus-C1,3.719,1528.288
1447,34_17.tif_C1:Intersection-C1,0.907,1579.222
1448,34_18.tif_C2:Nucleus-C2,4.497,1312.004
1449,34_18.tif_C2:Intersection-C2,0.962,1317.981
1450,34_19.tif_C1:Nucleus-C1,4.369,1404.017
1451,34_19.tif_C1:Intersection-C1,1.026,1449.205
1452,34_20.tif_C2:Nucleus-C2,4.955,1266.017
1453,34_20.tif_C2:Intersection-C2,1.026,1338.866
1454,34_20.tif_C1:Nucleus-C1,3.709,1465.588
1455,34_20.tif_C1:Intersection-C1,0.925,1474.079
1456,34_21.tif_C1:Nucleus-C1,4.589,1409.515
1457,34_21.tif_C1:Intersection-C1,1.026,1487.223
1458,35_00.tif_C2:Nucleus-C2,2.986,2033.813
1459,35_00.tif_C2:Intersection-C2,1.007,2152.727
1460,35_00.tif_C1:Nucleus-C1,3.032,2000.701
1461,35_00.tif_C1:Intersection-C1,0.769,2105.024
1462,35_01.tif_C2:Nucleus-C2,2.794,2077.643
1463,35_01.tif_C2:Intersection-C2,0.659,2092.375
1464,35_01.tif_C1:Nucleus-C1,2.729,2006.674
1465,35_01.tif_C1:Intersection-C1,0.550,1845.267
1466,35_02.tif_C2:Nucleus-C2,2.711,2078.973
1467,35_02.tif_C2:Intersection-C2,0.733,2064.912
1468,35_02.tif_C1:Nucleus-C1,2.922,2007.448
1469,35_02.tif_C1:Intersection-C1,0.595,1933.892
1470,35_03.tif_C2:Nucleus-C2,2.702,2055.624
1471,35_03.tif_C2:Intersection-C2,0.742,2141.321
1472,35_03.tif_C1:Nucleus-C1,2.693,2029.231
1473,35_03.tif_C1:Intersection-C1,0.724,2020.291
1474,35_04.tif_C2:Nucleus-C2,2.775,2018.465
1475,35_04.tif_C2:Intersection-C2,0.806,2005.455
1476,35_04.tif_C1:Nucleus-C1,2.537,2038.083
1477,35_04.tif_C1:Intersection-C1,0.632,1965.739
1478,35_05.tif_C2:Nucleus-C2,2.903,1950.073
1479,35_05.tif_C2:Intersection-C2,0.916,2012.930
1480,35_05.tif_C1:Nucleus-C1,2.995,1949.177
1481,35_05.tif_C1:Intersection-C1,0.788,1950.337
1482,35_06.tif_C2:Nucleus-C2,2.711,2005.507
1483,35_06.tif_C2:Intersection-C2,0.550,1947.367
1484,35_06.tif_C1:Nucleus-C1,2.592,2040.452
1485,35_06.tif_C1:Intersection-C1,0.366,1960.800
1486,35_07.tif_C2:Nucleus-C2,2.665,1998.186
1487,35_07.tif_C2:Intersection-C2,0.632,1952.884
1488,35_07.tif_C1:Nucleus-C1,2.647,2011.315
1489,35_07.tif_C1:Intersection-C1,0.421,1854.891
1490,35_08.tif_C2:Nucleus-C2,3.105,1888.655
1491,35_08.tif_C2:Intersection-C2,0.888,2044.206
1492,35_08.tif_C1:Nucleus-C1,2.876,2008.825
1493,35_08.tif_C1:Intersection-C1,0.742,2114.889
1494,35_09.tif_C2:Nucleus-C2,3.004,1877.503
1495,35_09.tif_C2:Intersection-C2,0.824,1965.200
1496,35_09.tif_C1:Nucleus-C1,3.068,1903.982
1497,35_09.tif_C1:Intersection-C1,0.623,1900.779
1498,35_10.tif_C2:Nucleus-C2,2.803,1894.376
1499,35_10.tif_C2:Intersection-C2,0.806,1826.466
1500,35_10.tif_C1:Nucleus-C1,2.592,2019.226
1501,35_10.tif_C1:Intersection-C1,0.540,2015.102
1502,35_11.tif_C2:Nucleus-C2,2.848,1832.106
1503,35_11.tif_C2:Intersection-C2,0.833,1915.956
1504,35_11.tif_C1:Nucleus-C1,3.169,1886.049
1505,35_11.tif_C1:Intersection-C1,0.733,1813.375
1506,35_12.tif_C2:Nucleus-C2,2.977,1807.532
1507,35_12.tif_C2:Intersection-C2,1.007,1943.918
1508,35_12.tif_C1:Nucleus-C1,3.151,1903.006
1509,35_12.tif_C1:Intersection-C1,0.943,1981.194
1510,35_13.tif_C2:Nucleus-C2,3.142,1785.493
1511,35_13.tif_C2:Intersection-C2,0.815,1902.202
1512,35_13.tif_C1:Nucleus-C1,3.050,1927.901
1513,35_13.tif_C1:Intersection-C1,0.650,1978.831
1514,35_14.tif_C2:Nucleus-C2,3.169,1782.948
1515,35_14.tif_C2:Intersection-C2,0.742,1795.284
1516,35_14.tif_C1:Nucleus-C1,2.977,1902.649
1517,35_14.tif_C1:Intersection-C1,0.467,1924.627
1518,35_15.tif_C2:Nucleus-C2,3.325,1721.383
1519,35_15.tif_C2:Intersection-C2,0.898,1742.000
1520,35_15.tif_C1:Nucleus-C1,3.233,1844.000
1521,35_15.tif_C1:Intersection-C1,0.687,1869.693
1522,35_16.tif_C2:Nucleus-C2,3.306,1715.089
1523,35_16.tif_C2:Intersection-C2,1.007,1819.927
1524,35_16.tif_C1:Nucleus-C1,3.114,1847.003
1525,35_16.tif_C1:Intersection-C1,0.898,1952.929
1526,35_17.tif_C2:Nucleus-C2,3.847,1634.762
1527,35_17.tif_C2:Intersection-C2,0.824,1684.611
1528,35_17.tif_C1:Nucleus-C1,3.297,1793.144
1529,35_17.tif_C1:Intersection-C1,0.531,1594.328
1530,35_18.tif_C2:Nucleus-C2,3.435,1641.504
1531,35_18.tif_C2:Intersection-C2,0.550,1687.650
1532,35_18.tif_C1:Nucleus-C1,3.526,1761.034
1533,35_18.tif_C1:Intersection-C1,0.568,1628.565
1534,35_19.tif_C2:Nucleus-C2,3.883,1583.078
1535,35_19.tif_C2:Intersection-C2,0.861,1646.021
1536,35_19.tif_C1:Nucleus-C1,3.572,1747.159
1537,35_19.tif_C1:Intersection-C1,0.614,1755.000
1538,35_20.tif_C2:Nucleus-C2,3.682,1597.184
1539,35_20.tif_C2:Intersection-C2,0.724,1677.911
1540,35_20.tif_C1:Nucleus-C1,3.535,1735.785
1541,35_20.tif_C1:Intersection-C1,0.614,1654.269
1542,37_00.tif_C2:Nucleus-C2,3.178,1895.484
1543,37_00.tif_C2:Intersection-C2,0.687,1859.320
1544,37_00.tif_C1:Nucleus-C1,2.949,1953.040
1545,37_00.tif_C1:Intersection-C1,0.568,1757.935
1546,37_01.tif_C2:Nucleus-C2,2.803,1925.085
1547,37_01.tif_C2:Intersection-C2,0.604,1903.076
1548,37_01.tif_C1:Nucleus-C1,2.867,1930.048
1549,37_01.tif_C1:Intersection-C1,0.504,1879.782
1550,37_02.tif_C2:Nucleus-C2,2.858,1915.638
1551,37_02.tif_C2:Intersection-C2,0.513,1820.196
1552,37_02.tif_C1:Nucleus-C1,2.913,1920.934
1553,37_02.tif_C1:Intersection-C1,0.348,1765.605
1554,37_03.tif_C2:Nucleus-C2,3.050,1835.937
1555,37_03.tif_C2:Intersection-C2,0.687,1827.067
1556,37_03.tif_C1:Nucleus-C1,3.013,1910.106
1557,37_03.tif_C1:Intersection-C1,0.568,1773.774
1558,37_04.tif_C2:Nucleus-C2,3.068,1827.579
1559,37_04.tif_C2:Intersection-C2,0.540,1730.814
1560,37_04.tif_C1:Nucleus-C1,3.169,1866.379
1561,37_04.tif_C1:Intersection-C1,0.412,1705.333
1562,37_05.tif_C2:Nucleus-C2,3.215,1811.544
1563,37_05.tif_C2:Intersection-C2,0.650,1741.169
1564,37_05.tif_C1:Nucleus-C1,3.050,1908.105
1565,37_05.tif_C1:Intersection-C1,0.485,1863.811
1566,37_06.tif_C2:Nucleus-C2,3.288,1774.267
1567,37_06.tif_C2:Intersection-C2,0.531,1622.759
1568,37_06.tif_C1:Nucleus-C1,3.306,1850.803
1569,37_06.tif_C1:Intersection-C1,0.348,1637.895
1570,37_07.tif_C2:Nucleus-C2,3.517,1740.888
1571,37_07.tif_C2:Intersection-C2,0.907,1735.434
1572,37_07.tif_C1:Nucleus-C1,3.096,1838.550
1573,37_07.tif_C1:Intersection-C1,0.788,1788.884
1574,37_08.tif_C2:Nucleus-C2,3.114,1768.115
1575,37_08.tif_C2:Intersection-C2,0.531,1707.741
1576,37_08.tif_C1:Nucleus-C1,3.022,1874.924
1577,37_08.tif_C1:Intersection-C1,0.522,1724.123
1578,37_09.tif_C2:Nucleus-C2,2.848,1784.074
1579,37_09.tif_C2:Intersection-C2,0.495,1682.185
1580,37_09.tif_C1:Nucleus-C1,3.169,1828.448
1581,37_09.tif_C1:Intersection-C1,0.421,1694.022
1582,37_10.tif_C2:Nucleus-C2,3.142,1728.155
1583,37_10.tif_C2:Intersection-C2,0.559,1655.902
1584,37_10.tif_C1:Nucleus-C1,2.949,1864.904
1585,37_10.tif_C1:Intersection-C1,0.430,1695.021
1586,37_11.tif_C2:Nucleus-C2,3.032,1715.689
1587,37_11.tif_C2:Intersection-C2,0.769,1704.298
1588,37_11.tif_C1:Nucleus-C1,3.068,1852.101
1589,37_11.tif_C1:Intersection-C1,0.559,1757.738
1590,37_12.tif_C2:Nucleus-C2,3.077,1719.533
1591,37_12.tif_C2:Intersection-C2,0.641,1638.900
1592,37_12.tif_C1:Nucleus-C1,2.803,1908.712
1593,37_12.tif_C1:Intersection-C1,0.421,1739.087
1594,37_13.tif_C2:Nucleus-C2,3.169,1711.561
1595,37_13.tif_C2:Intersection-C2,0.577,1677.270
1596,37_13.tif_C1:Nucleus-C1,2.830,1860.460
1597,37_13.tif_C1:Intersection-C1,0.357,1797.231
1598,37_14.tif_C2:Nucleus-C2,3.105,1691.979
1599,37_14.tif_C2:Intersection-C2,0.669,1639.671
1600,37_14.tif_C1:Nucleus-C1,2.940,1867.857
1601,37_14.tif_C1:Intersection-C1,0.476,1786.788
1602,37_15.tif_C2:Nucleus-C2,3.517,1616.469
1603,37_15.tif_C2:Intersection-C2,0.687,1574.147
1604,37_15.tif_C1:Nucleus-C1,3.077,1817.378
1605,37_15.tif_C1:Intersection-C1,0.504,1773.309
1606,37_16.tif_C2:Nucleus-C2,3.480,1594.082
1607,37_16.tif_C2:Intersection-C2,0.623,1572.176
1608,37_16.tif_C1:Nucleus-C1,2.977,1831.212
1609,37_16.tif_C1:Intersection-C1,0.495,1764.519
1610,37_17.tif_C2:Nucleus-C2,3.004,1645.640
1611,37_17.tif_C2:Intersection-C2,0.760,1642.120
1612,37_17.tif_C1:Nucleus-C1,2.848,1894.582
1613,37_17.tif_C1:Intersection-C1,0.513,1872.982
1614,37_18.tif_C2:Nucleus-C2,3.233,1611.258
1615,37_18.tif_C2:Intersection-C2,0.833,1644.462
1616,37_18.tif_C1:Nucleus-C1,3.096,1828.195
1617,37_18.tif_C1:Intersection-C1,0.760,1812.012
1618,37_19.tif_C2:Nucleus-C2,3.215,1594.425
1619,37_19.tif_C2:Intersection-C2,0.696,1644.184
1620,37_19.tif_C1:Nucleus-C1,2.812,1859.303
1621,37_19.tif_C1:Intersection-C1,0.577,1806.254
1622,37_20.tif_C2:Nucleus-C2,3.178,1586.810
1623,37_20.tif_C2:Intersection-C2,0.650,1603.986
1624,37_20.tif_C1:Nucleus-C1,2.821,1842.490
1625,37_20.tif_C1:Intersection-C1,0.430,1847.936
1626,4_00.tif_C2:Nucleus-C2,2.464,2284.387
1627,4_00.tif_C2:Intersection-C2,1.026,2667.777
1628,4_00.tif_C1:Nucleus-C1,2.958,1586.489
1629,4_00.tif_C1:Intersection-C1,1.026,1815.071
1630,4_01.tif_C2:Nucleus-C2,2.638,2260.194
1631,4_01.tif_C2:Intersection-C2,1.026,2577.375
1632,4_01.tif_C1:Nucleus-C1,2.592,1648.205
1633,4_01.tif_C1:Intersection-C1,1.026,1960.295
1634,4_02.tif_C2:Nucleus-C2,2.748,2195.273
1635,4_02.tif_C2:Intersection-C2,0.907,2381.636
1636,4_02.tif_C1:Nucleus-C1,2.995,1591.869
1637,4_02.tif_C1:Intersection-C1,1.017,1871.838
1638,4_03.tif_C2:Nucleus-C2,2.409,2265.544
1639,4_03.tif_C2:Intersection-C2,0.998,2504.927
1640,4_03.tif_C1:Nucleus-C1,2.647,1635.696
1641,4_03.tif_C1:Intersection-C1,1.026,1920.268
1642,4_04.tif_C2:Nucleus-C2,2.729,2139.953
1643,4_04.tif_C2:Intersection-C2,0.861,2325.234
1644,4_04.tif_C1:Nucleus-C1,2.766,1632.566
1645,4_04.tif_C1:Intersection-C1,1.017,1799.604
1646,4_05.tif_C2:Nucleus-C2,2.876,2122.710
1647,4_05.tif_C2:Intersection-C2,0.815,2284.045
1648,4_05.tif_C1:Nucleus-C1,2.867,1579.300
1649,4_05.tif_C1:Intersection-C1,1.017,1708.027
1650,4_06.tif_C2:Nucleus-C2,2.638,2158.208
1651,4_06.tif_C2:Intersection-C2,0.953,2276.106
1652,4_06.tif_C1:Nucleus-C1,2.922,1567.925
1653,4_06.tif_C1:Intersection-C1,1.017,1799.018
1654,4_07.tif_C2:Nucleus-C2,2.766,2116.752
1655,4_07.tif_C2:Intersection-C2,1.017,2321.180
1656,4_07.tif_C1:Nucleus-C1,2.729,1610.654
1657,4_07.tif_C1:Intersection-C1,1.026,1802.634
1658,4_08.tif_C2:Nucleus-C2,2.757,2078.252
1659,4_08.tif_C2:Intersection-C2,1.026,2362.107
1660,4_08.tif_C1:Nucleus-C1,2.491,1659.449
1661,4_08.tif_C1:Intersection-C1,0.934,1828.618
1662,4_09.tif_C2:Nucleus-C2,2.803,2082.899
1663,4_09.tif_C2:Intersection-C2,1.026,2389.321
