 ,Label,Area,Mean
1006,24_11.tif_C1:Intersection-C1,0.275,2407.467
1007,24_12.tif_C2:Nucleus-C2,1.988,1811.456
1008,24_12.tif_C2:Intersection-C2,0.192,1400.905
1009,24_12.tif_C1:Nucleus-C1,2.198,2094.942
1010,24_12.tif_C1:Intersection-C1,0.073,1754.125
1011,24_13.tif_C2:Nucleus-C2,1.722,1961.314
1012,24_13.tif_C2:Intersection-C2,0.183,1769.850
1013,24_13.tif_C1:Nucleus-C1,1.850,2203.163
1014,24_13.tif_C1:Intersection-C1,0.110,1574.583
1015,24_14.tif_C2:Nucleus-C2,1.740,1861.105
1016,24_14.tif_C2:Intersection-C2,0.559,1871.295
1017,24_14.tif_C1:Nucleus-C1,1.704,2315.011
1018,24_14.tif_C1:Intersection-C1,0.403,2367.068
1019,24_15.tif_C2:Nucleus-C2,1.557,1969.406
1020,24_15.tif_C2:Intersection-C2,0.495,1964.870
1021,24_15.tif_C1:Nucleus-C1,1.603,2426.874
1022,24_15.tif_C1:Intersection-C1,0.357,2485.385
1023,24_16.tif_C2:Nucleus-C2,1.722,1784.165
1024,24_16.tif_C2:Intersection-C2,0.550,1603.350
1025,24_16.tif_C1:Nucleus-C1,1.520,2412.181
1026,24_16.tif_C1:Intersection-C1,0.275,2043.833
1027,24_17.tif_C2:Nucleus-C2,1.630,1844.640
1028,24_17.tif_C2:Intersection-C2,0.256,1625.821
1029,24_17.tif_C1:Nucleus-C1,1.585,2388.405
1030,24_17.tif_C1:Intersection-C1,0.192,1963.571
1031,24_18.tif_C2:Nucleus-C2,1.667,1843.165
1032,24_18.tif_C2:Intersection-C2,0.458,1765.600
1033,24_18.tif_C1:Nucleus-C1,1.676,2390.536
1034,24_18.tif_C1:Intersection-C1,0.293,2211.656
1035,24_19.tif_C2:Nucleus-C2,1.694,1789.443
1036,24_19.tif_C2:Intersection-C2,0.504,1700.909
1037,24_19.tif_C1:Nucleus-C1,1.759,2171.307
1038,24_19.tif_C1:Intersection-C1,0.421,2112.043
1039,24_20.tif_C2:Nucleus-C2,1.713,1825.487
1040,24_20.tif_C2:Intersection-C2,0.779,1909.412
1041,24_20.tif_C1:Nucleus-C1,1.759,2178.839
1042,24_20.tif_C1:Intersection-C1,0.568,2276.839
1043,25_00.tif_C2:Nucleus-C2,2.317,2455.324
1044,25_00.tif_C2:Intersection-C2,0.522,2779.456
1045,25_00.tif_C1:Nucleus-C1,2.189,3045.519
1046,25_00.tif_C1:Intersection-C1,0.568,3432.823
1047,25_01.tif_C2:Nucleus-C2,2.656,2375.638
1048,25_01.tif_C2:Intersection-C2,0.751,2651.683
1049,25_01.tif_C1:Nucleus-C1,2.308,2991.194
1050,25_01.tif_C1:Intersection-C1,0.833,3219.879
1051,25_04.tif_C2:Nucleus-C2,2.674,2277.418
1052,25_04.tif_C2:Intersection-C2,0.980,2604.645
1053,25_04.tif_C1:Nucleus-C1,2.619,2889.301
1054,25_04.tif_C1:Intersection-C1,1.026,3310.562
1055,25_05.tif_C2:Nucleus-C2,2.565,2323.457
1056,25_05.tif_C2:Intersection-C2,0.953,2549.913
1057,25_05.tif_C1:Nucleus-C1,2.262,3215.895
1058,25_05.tif_C1:Intersection-C1,0.852,3641.290
1059,25_06.tif_C2:Nucleus-C2,2.848,2286.814
1060,25_06.tif_C2:Intersection-C2,1.007,2673.327
1061,25_06.tif_C1:Nucleus-C1,2.372,2945.614
1062,25_06.tif_C1:Intersection-C1,0.852,3312.043
1063,25_07.tif_C2:Nucleus-C2,2.775,2276.515
1064,25_07.tif_C2:Intersection-C2,0.971,2646.028
1065,25_07.tif_C1:Nucleus-C1,2.216,3165.719
1066,25_07.tif_C1:Intersection-C1,0.953,3548.163
1067,25_14.tif_C2:Nucleus-C2,2.867,1908.719
1068,25_14.tif_C2:Intersection-C2,1.026,2294.161
1069,25_16.tif_C2:Nucleus-C2,2.381,2027.900
1070,25_16.tif_C2:Intersection-C2,1.026,2302.777
1071,25_18.tif_C2:Nucleus-C2,2.619,1876.860
1072,25_18.tif_C2:Intersection-C2,0.907,2060.283
1073,27_00.tif_C2:Nucleus-C2,1.768,2146.057
1074,27_00.tif_C2:Intersection-C2,0.623,2242.750
1075,27_00.tif_C1:Nucleus-C1,1.722,2293.559
1076,27_00.tif_C1:Intersection-C1,0.495,2296.833
1077,27_01.tif_C2:Nucleus-C2,1.759,2120.260
1078,27_01.tif_C2:Intersection-C2,0.852,2165.452
1079,27_01.tif_C1:Nucleus-C1,1.612,2316.619
1080,27_01.tif_C1:Intersection-C1,0.678,2377.027
1081,27_02.tif_C2:Nucleus-C2,1.988,2003.903
1082,27_02.tif_C2:Intersection-C2,0.604,1867.636
1083,27_02.tif_C1:Nucleus-C1,1.768,2301.254
1084,27_02.tif_C1:Intersection-C1,0.385,2221.167
1085,27_03.tif_C2:Nucleus-C2,1.841,2135.408
1086,27_03.tif_C2:Intersection-C2,0.769,2162.512
1087,27_03.tif_C1:Nucleus-C1,1.759,2280.349
1088,27_03.tif_C1:Intersection-C1,0.714,2404.115
1089,27_04.tif_C2:Nucleus-C2,1.731,2124.339
1090,27_04.tif_C2:Intersection-C2,0.751,2212.512
1091,27_04.tif_C1:Nucleus-C1,1.923,2136.490
1092,27_04.tif_C1:Intersection-C1,0.815,2153.843
1093,27_05.tif_C2:Nucleus-C2,1.823,1969.744
1094,27_05.tif_C2:Intersection-C2,0.751,2117.439
1095,27_05.tif_C1:Nucleus-C1,1.575,2402.419
1096,27_05.tif_C1:Intersection-C1,0.604,2523.591
1097,27_06.tif_C2:Nucleus-C2,1.713,1990.364
1098,27_06.tif_C2:Intersection-C2,0.485,1998.302
1099,27_06.tif_C1:Nucleus-C1,1.603,2298.291
1100,27_06.tif_C1:Intersection-C1,0.366,2215.200
1101,27_07.tif_C2:Nucleus-C2,1.530,2086.168
1102,27_07.tif_C2:Intersection-C2,0.266,2119.655
1103,27_07.tif_C1:Nucleus-C1,1.649,2241.378
1104,27_07.tif_C1:Intersection-C1,0.201,2077.409
1105,27_08.tif_C2:Nucleus-C2,1.612,1974.318
1106,27_08.tif_C2:Intersection-C2,0.595,1990.908
1107,27_08.tif_C1:Nucleus-C1,1.713,2313.070
1108,27_08.tif_C1:Intersection-C1,0.403,2314.727
1109,27_09.tif_C2:Nucleus-C2,1.759,1918.714
1110,27_09.tif_C2:Intersection-C2,0.623,1963.794
1111,27_09.tif_C1:Nucleus-C1,1.630,2189.051
1112,27_09.tif_C1:Intersection-C1,0.495,2167.037
1113,27_10.tif_C2:Nucleus-C2,1.804,1974.650
1114,27_10.tif_C2:Intersection-C2,0.623,2037.471
1115,27_10.tif_C1:Nucleus-C1,1.676,2221.098
1116,27_10.tif_C1:Intersection-C1,0.531,2199.276
1117,27_11.tif_C2:Nucleus-C2,1.713,1862.963
1118,27_11.tif_C2:Intersection-C2,0.330,1658.000
1119,27_11.tif_C1:Nucleus-C1,1.575,2294.663
1120,27_11.tif_C1:Intersection-C1,0.192,1936.381
1121,27_12.tif_C2:Nucleus-C2,1.639,1973.045
1122,27_12.tif_C2:Intersection-C2,0.586,2136.438
1123,27_12.tif_C1:Nucleus-C1,1.658,2265.088
1124,27_12.tif_C1:Intersection-C1,0.366,2471.325
1125,27_13.tif_C2:Nucleus-C2,1.649,1928.244
1126,27_13.tif_C2:Intersection-C2,0.366,1903.875
1127,27_13.tif_C1:Nucleus-C1,1.850,2022.520
1128,27_13.tif_C1:Intersection-C1,0.357,1952.667
1129,27_14.tif_C2:Nucleus-C2,1.813,1770.020
1130,27_14.tif_C2:Intersection-C2,0.467,1675.765
1131,27_14.tif_C1:Nucleus-C1,1.658,2240.282
1132,27_14.tif_C1:Intersection-C1,0.220,2051.042
1133,27_15.tif_C2:Nucleus-C2,2.097,1646.293
1134,27_15.tif_C2:Intersection-C2,0.568,1684.242
1135,27_15.tif_C1:Nucleus-C1,1.896,2095.406
1136,27_15.tif_C1:Intersection-C1,0.339,2024.459
1137,27_16.tif_C2:Nucleus-C2,1.905,1698.168
1138,27_16.tif_C2:Intersection-C2,0.330,1578.500
1139,27_16.tif_C1:Nucleus-C1,1.621,2200.305
1140,27_16.tif_C1:Intersection-C1,0.137,1793.800
1141,27_17.tif_C2:Nucleus-C2,1.832,1768.905
1142,27_17.tif_C2:Intersection-C2,0.348,1695.816
1143,27_17.tif_C1:Nucleus-C1,1.887,2122.714
1144,27_17.tif_C1:Intersection-C1,0.293,1880.844
1145,27_18.tif_C2:Nucleus-C2,1.923,1717.005
1146,27_18.tif_C2:Intersection-C2,0.238,1548.654
1147,27_18.tif_C1:Nucleus-C1,1.951,2007.643
1148,27_18.tif_C1:Intersection-C1,0.119,1964.462
1149,27_19.tif_C2:Nucleus-C2,1.722,1703.963
1150,27_19.tif_C2:Intersection-C2,0.266,1653.828
1151,27_19.tif_C1:Nucleus-C1,1.905,1979.827
1152,27_19.tif_C1:Intersection-C1,0.238,1613.385
1153,27_20.tif_C2:Nucleus-C2,1.878,1635.527
1154,27_20.tif_C2:Intersection-C2,0.357,1513.282
1155,27_20.tif_C1:Nucleus-C1,1.520,2156.464
1156,27_20.tif_C1:Intersection-C1,0.238,1995.923
1157,28_00.tif_C2:Nucleus-C2,1.410,2027.156
1158,28_00.tif_C2:Intersection-C2,0.687,2121.413
1159,28_00.tif_C1:Nucleus-C1,1.429,2066.667
1160,28_00.tif_C1:Intersection-C1,0.751,2215.110
1161,28_01.tif_C2:Nucleus-C2,1.310,2071.119
1162,28_01.tif_C2:Intersection-C2,0.870,2206.821
1163,28_01.tif_C1:Nucleus-C1,1.291,2008.525
1164,28_01.tif_C1:Intersection-C1,0.907,2193.242
1165,28_02.tif_C2:Nucleus-C2,1.264,1994.971
1166,28_02.tif_C2:Intersection-C2,0.861,2091.457
1167,28_02.tif_C1:Nucleus-C1,1.227,2190.754
1168,28_02.tif_C1:Intersection-C1,0.888,2281.629
1169,28_03.tif_C2:Nucleus-C2,1.438,1918.860
1170,28_03.tif_C2:Intersection-C2,0.953,2026.644
1171,28_03.tif_C1:Nucleus-C1,1.154,2136.619
1172,28_03.tif_C1:Intersection-C1,0.870,2209.358
1173,28_04.tif_C2:Nucleus-C2,1.401,1878.484
1174,28_04.tif_C2:Intersection-C2,0.943,2025.699
1175,28_04.tif_C1:Nucleus-C1,1.328,1971.572
1176,28_04.tif_C1:Intersection-C1,0.925,2100.248
1177,28_05.tif_C2:Nucleus-C2,1.255,1948.723
1178,28_05.tif_C2:Intersection-C2,0.852,1955.634
1179,28_05.tif_C1:Nucleus-C1,1.566,1844.971
1180,28_05.tif_C1:Intersection-C1,0.861,2032.447
1181,28_06.tif_C2:Nucleus-C2,1.447,1798.348
1182,28_06.tif_C2:Intersection-C2,0.907,1957.859
1183,28_06.tif_C1:Nucleus-C1,1.236,1980.393
1184,28_06.tif_C1:Intersection-C1,0.916,2070.940
1185,28_07.tif_C2:Nucleus-C2,1.585,1740.751
1186,28_07.tif_C2:Intersection-C2,1.017,1856.883
1187,28_07.tif_C1:Nucleus-C1,1.429,1891.385
1188,28_07.tif_C1:Intersection-C1,0.998,2007.229
1189,28_08.tif_C2:Nucleus-C2,1.328,1809.986
1190,28_08.tif_C2:Intersection-C2,0.779,1934.929
1191,28_08.tif_C1:Nucleus-C1,1.346,1987.218
1192,28_08.tif_C1:Intersection-C1,0.870,2063.337
1193,28_09.tif_C2:Nucleus-C2,1.383,1775.914
1194,28_09.tif_C2:Intersection-C2,0.650,1845.521
1195,28_09.tif_C1:Nucleus-C1,1.539,1777.244
1196,28_09.tif_C1:Intersection-C1,0.833,1808.330
1197,28_10.tif_C2:Nucleus-C2,1.484,1840.019
1198,28_10.tif_C2:Intersection-C2,0.714,1920.744
1199,28_10.tif_C1:Nucleus-C1,1.447,1826.797
1200,28_10.tif_C1:Intersection-C1,0.769,1920.036
1201,28_11.tif_C2:Nucleus-C2,1.365,1748.544
1202,28_11.tif_C2:Intersection-C2,0.614,1906.179
1203,28_11.tif_C1:Nucleus-C1,1.328,2004.752
1204,28_11.tif_C1:Intersection-C1,0.614,2019.388
1205,28_12.tif_C2:Nucleus-C2,1.273,1872.950
1206,28_12.tif_C2:Intersection-C2,0.742,1955.432
1207,28_12.tif_C1:Nucleus-C1,1.337,1855.199
1208,28_12.tif_C1:Intersection-C1,0.788,1915.093
1209,28_13.tif_C2:Nucleus-C2,1.337,1754.096
1210,28_13.tif_C2:Intersection-C2,0.440,1759.188
1211,28_13.tif_C1:Nucleus-C1,1.310,1867.517
1212,28_13.tif_C1:Intersection-C1,0.458,1793.560
1213,28_14.tif_C2:Nucleus-C2,1.246,1825.699
1214,28_14.tif_C2:Intersection-C2,0.696,1828.092
1215,28_14.tif_C1:Nucleus-C1,1.218,2064.414
1216,28_14.tif_C1:Intersection-C1,0.705,2151.948
1217,28_15.tif_C2:Nucleus-C2,1.658,1555.901
1218,28_15.tif_C2:Intersection-C2,0.650,1561.718
1219,28_15.tif_C1:Nucleus-C1,1.493,1861.632
1220,28_15.tif_C1:Intersection-C1,0.678,1800.838
1221,28_16.tif_C2:Nucleus-C2,1.493,1616.190
1222,28_16.tif_C2:Intersection-C2,0.678,1604.824
1223,28_16.tif_C1:Nucleus-C1,1.346,1946.531
1224,28_16.tif_C1:Intersection-C1,0.733,2085.287
1225,28_17.tif_C2:Nucleus-C2,1.603,1555.063
1226,28_17.tif_C2:Intersection-C2,0.815,1566.461
1227,28_17.tif_C1:Nucleus-C1,1.273,1899.360
1228,28_17.tif_C1:Intersection-C1,0.724,1971.430
1229,28_18.tif_C2:Nucleus-C2,1.438,1661.713
1230,28_18.tif_C2:Intersection-C2,0.522,1686.175
1231,28_18.tif_C1:Nucleus-C1,1.530,1811.168
1232,28_18.tif_C1:Intersection-C1,0.705,1907.156
1233,28_19.tif_C2:Nucleus-C2,1.356,1660.912
1234,28_19.tif_C2:Intersection-C2,0.385,1538.048
1235,28_19.tif_C1:Nucleus-C1,1.062,2375.414
1236,28_19.tif_C1:Intersection-C1,0.330,2425.278
1237,28_20.tif_C2:Nucleus-C2,1.429,1568.417
1238,28_20.tif_C2:Intersection-C2,0.550,1580.967
1239,28_20.tif_C1:Nucleus-C1,1.447,1803.747
1240,28_20.tif_C1:Intersection-C1,0.714,1745.974
1241,3_00.tif_C2:Nucleus-C2,1.813,2323.091
1242,3_00.tif_C2:Intersection-C2,0.385,2322.524
1243,3_00.tif_C1:Nucleus-C1,1.795,2763.781
1244,3_00.tif_C1:Intersection-C1,0.632,2809.203
1245,3_02.tif_C2:Nucleus-C2,1.704,2318.344
1246,3_02.tif_C2:Intersection-C2,0.604,2412.758
1247,3_02.tif_C1:Nucleus-C1,1.594,2933.989
1248,3_02.tif_C1:Intersection-C1,0.788,3193.779
1249,3_03.tif_C2:Nucleus-C2,1.813,2278.394
1250,3_03.tif_C2:Intersection-C2,0.623,2224.868
1251,3_03.tif_C1:Nucleus-C1,1.594,2966.690
1252,3_03.tif_C1:Intersection-C1,0.705,3101.948
1253,3_04.tif_C2:Nucleus-C2,1.832,2260.235
1254,3_04.tif_C2:Intersection-C2,0.321,2233.971
1255,3_04.tif_C1:Nucleus-C1,1.722,2748.362
1256,3_04.tif_C1:Intersection-C1,0.504,2758.836
1257,3_05.tif_C2:Nucleus-C2,1.749,2254.702
1258,3_05.tif_C2:Intersection-C2,0.522,2143.228
1259,3_05.tif_C1:Nucleus-C1,1.795,2729.480
1260,3_05.tif_C1:Intersection-C1,0.531,2814.052
1261,3_06.tif_C2:Nucleus-C2,1.887,2188.228
1262,3_06.tif_C2:Intersection-C2,0.458,2130.040
1263,3_06.tif_C1:Nucleus-C1,1.731,2831.519
1264,3_06.tif_C1:Intersection-C1,0.559,2956.262
1265,3_07.tif_C2:Nucleus-C2,1.859,2251.966
1266,3_07.tif_C2:Intersection-C2,0.440,2301.542
1267,3_07.tif_C1:Nucleus-C1,1.704,2810.957
1268,3_07.tif_C1:Intersection-C1,0.604,3015.485
1269,3_08.tif_C2:Nucleus-C2,1.841,2202.433
1270,3_08.tif_C2:Intersection-C2,0.559,2320.049
1271,3_08.tif_C1:Nucleus-C1,1.768,2757.554
1272,3_08.tif_C1:Intersection-C1,0.852,2742.430
1273,3_09.tif_C2:Nucleus-C2,1.841,2153.139
1274,3_09.tif_C2:Intersection-C2,0.760,2200.398
1275,3_09.tif_C1:Nucleus-C1,1.804,2630.025
1276,3_09.tif_C1:Intersection-C1,0.934,2727.706
1277,3_10.tif_C2:Nucleus-C2,1.694,2241.362
1278,3_10.tif_C2:Intersection-C2,0.650,2273.648
1279,3_10.tif_C1:Nucleus-C1,1.731,2814.995
1280,3_10.tif_C1:Intersection-C1,0.806,3057.477
1281,3_11.tif_C2:Nucleus-C2,1.639,2184.385
1282,3_11.tif_C2:Intersection-C2,0.485,2092.906
1283,3_11.tif_C1:Nucleus-C1,1.859,2643.325
1284,3_11.tif_C1:Intersection-C1,0.815,2711.067
1285,3_12.tif_C2:Nucleus-C2,1.786,2101.077
1286,3_12.tif_C2:Intersection-C2,0.485,1981.906
1287,3_12.tif_C1:Nucleus-C1,1.786,2676.292
1288,3_12.tif_C1:Intersection-C1,0.788,2652.337
1289,3_13.tif_C2:Nucleus-C2,1.777,2089.902
1290,3_13.tif_C2:Intersection-C2,0.550,2064.750
1291,3_13.tif_C1:Nucleus-C1,1.667,2884.736
1292,3_13.tif_C1:Intersection-C1,0.769,2915.274
1293,3_14.tif_C2:Nucleus-C2,1.841,2084.990
1294,3_14.tif_C2:Intersection-C2,0.495,2023.648
1295,3_14.tif_C1:Nucleus-C1,1.813,2725.313
1296,3_14.tif_C1:Intersection-C1,0.687,2798.547
1297,3_15.tif_C2:Nucleus-C2,1.731,2072.995
1298,3_15.tif_C2:Intersection-C2,0.531,2034.293
1299,3_15.tif_C1:Nucleus-C1,1.832,2580.760
1300,3_15.tif_C1:Intersection-C1,0.815,2656.494
1301,3_16.tif_C2:Nucleus-C2,1.786,2039.159
1302,3_16.tif_C2:Intersection-C2,0.458,1939.600
1303,3_16.tif_C1:Nucleus-C1,1.786,2648.528
1304,3_16.tif_C1:Intersection-C1,0.458,2647.520
1305,3_17.tif_C2:Nucleus-C2,1.823,1963.508
1306,3_17.tif_C2:Intersection-C2,0.604,1989.803
1307,3_17.tif_C1:Nucleus-C1,1.868,2686.181
1308,3_17.tif_C1:Intersection-C1,0.669,2863.411
1309,3_18.tif_C2:Nucleus-C2,1.740,2049.621
1310,3_18.tif_C2:Intersection-C2,0.467,2099.686
1311,3_18.tif_C1:Nucleus-C1,1.704,2731.446
1312,3_18.tif_C1:Intersection-C1,0.476,2679.192
1313,3_19.tif_C2:Nucleus-C2,1.896,1968.473
1314,3_19.tif_C2:Intersection-C2,0.522,2044.193
1315,3_19.tif_C1:Nucleus-C1,1.585,2813.977
1316,3_19.tif_C1:Intersection-C1,0.449,2819.612
1317,3_20.tif_C2:Nucleus-C2,1.868,1891.985
1318,3_20.tif_C2:Intersection-C2,0.522,1948.333
1319,3_20.tif_C1:Nucleus-C1,1.731,2666.418
1320,3_20.tif_C1:Intersection-C1,0.504,2621.909
1321,31_01.tif_C2:Nucleus-C2,3.132,1985.433
1322,31_01.tif_C2:Intersection-C2,1.017,2223.505
1323,31_01.tif_C1:Nucleus-C1,2.839,2544.655
1324,31_01.tif_C1:Intersection-C1,0.861,2834.670
1325,31_20.tif_C2:Nucleus-C2,1.951,1567.136
1326,31_20.tif_C2:Intersection-C2,0.412,1581.378
1327,32_00.tif_C2:Nucleus-C2,1.676,2697.656
1328,32_00.tif_C2:Intersection-C2,0.650,2950.944
1329,32_00.tif_C1:Nucleus-C1,1.475,2545.957
1330,32_00.tif_C1:Intersection-C1,0.568,2808.710
1331,32_01.tif_C2:Nucleus-C2,1.804,2426.416
1332,32_01.tif_C2:Intersection-C2,0.531,2334.483
1333,32_01.tif_C1:Nucleus-C1,1.557,2344.865
1334,32_01.tif_C1:Intersection-C1,0.394,2076.558
1335,32_02.tif_C2:Nucleus-C2,1.759,2372.828
1336,32_02.tif_C2:Intersection-C2,0.696,2563.013
1337,32_02.tif_C1:Nucleus-C1,1.740,2308.142
1338,32_02.tif_C1:Intersection-C1,0.568,2392.177
1339,32_03.tif_C2:Nucleus-C2,1.585,2735.543
1340,32_03.tif_C2:Intersection-C2,0.485,2714.925
1341,32_03.tif_C1:Nucleus-C1,1.566,2512.117
1342,32_03.tif_C1:Intersection-C1,0.394,2378.767
1343,32_04.tif_C2:Nucleus-C2,1.704,2476.000
1344,32_04.tif_C2:Intersection-C2,0.458,2361.000
1345,32_04.tif_C1:Nucleus-C1,1.749,2328.545
1346,32_04.tif_C1:Intersection-C1,0.366,2135.925
1347,32_05.tif_C2:Nucleus-C2,1.749,2409.812
1348,32_05.tif_C2:Intersection-C2,0.458,2288.660
1349,32_05.tif_C1:Nucleus-C1,1.731,2399.704
1350,32_05.tif_C1:Intersection-C1,0.366,2148.925
1351,32_06.tif_C2:Nucleus-C2,1.676,2369.284
1352,32_06.tif_C2:Intersection-C2,0.458,2359.160
1353,32_06.tif_C1:Nucleus-C1,1.621,2362.847
1354,32_06.tif_C1:Intersection-C1,0.394,2171.930
1355,32_07.tif_C2:Nucleus-C2,1.585,2377.480
1356,32_07.tif_C2:Intersection-C2,0.485,2231.642
1357,32_07.tif_C1:Nucleus-C1,1.566,2408.953
1358,32_07.tif_C1:Intersection-C1,0.458,2233.680
1359,32_08.tif_C2:Nucleus-C2,1.511,2559.042
1360,32_08.tif_C2:Intersection-C2,0.724,2844.038
1361,32_08.tif_C1:Nucleus-C1,1.511,2566.309
1362,32_08.tif_C1:Intersection-C1,0.797,2711.264
1363,32_09.tif_C2:Nucleus-C2,1.731,2386.593
1364,32_09.tif_C2:Intersection-C2,0.696,2535.776
1365,32_09.tif_C1:Nucleus-C1,1.685,2434.380
1366,32_09.tif_C1:Intersection-C1,0.742,2614.049
1367,32_10.tif_C2:Nucleus-C2,1.685,2553.772
1368,32_10.tif_C2:Intersection-C2,0.540,2667.407
1369,32_10.tif_C1:Nucleus-C1,1.575,2463.349
1370,32_10.tif_C1:Intersection-C1,0.577,2455.619
1371,32_11.tif_C2:Nucleus-C2,1.676,2353.295
1372,32_11.tif_C2:Intersection-C2,0.495,2549.926
1373,32_11.tif_C1:Nucleus-C1,1.676,2439.377
1374,32_11.tif_C1:Intersection-C1,0.632,2518.855
1375,32_12.tif_C2:Nucleus-C2,1.676,2276.492
1376,32_12.tif_C2:Intersection-C2,0.604,2584.818
1377,32_12.tif_C1:Nucleus-C1,1.667,2396.115
1378,32_12.tif_C1:Intersection-C1,0.696,2724.289
1379,32_13.tif_C2:Nucleus-C2,1.676,2347.410
1380,32_13.tif_C2:Intersection-C2,0.788,2529.058
1381,32_13.tif_C1:Nucleus-C1,1.493,2503.006
1382,32_13.tif_C1:Intersection-C1,0.806,2791.023
1383,32_14.tif_C2:Nucleus-C2,1.685,2304.859
1384,32_14.tif_C2:Intersection-C2,0.879,2483.188
1385,32_14.tif_C1:Nucleus-C1,1.676,2433.415
1386,32_14.tif_C1:Intersection-C1,0.943,2773.126
1387,32_15.tif_C2:Nucleus-C2,1.566,2293.123
1388,32_15.tif_C2:Intersection-C2,0.962,2467.438
1389,32_15.tif_C1:Nucleus-C1,1.667,2508.885
1390,32_15.tif_C1:Intersection-C1,1.007,2839.518
1391,32_16.tif_C2:Nucleus-C2,1.658,2224.591
1392,32_16.tif_C2:Intersection-C2,0.962,2452.333
1393,32_16.tif_C1:Nucleus-C1,1.520,2587.012
1394,32_16.tif_C1:Intersection-C1,0.962,2801.448
1395,32_17.tif_C2:Nucleus-C2,1.768,2101.782
1396,32_17.tif_C2:Intersection-C2,0.888,2287.732
1397,32_17.tif_C1:Nucleus-C1,1.740,2268.105
1398,32_17.tif_C1:Intersection-C1,0.989,2494.120
1399,32_18.tif_C2:Nucleus-C2,1.813,2108.798
1400,32_18.tif_C2:Intersection-C2,0.934,2332.716
1401,32_18.tif_C1:Nucleus-C1,1.539,2407.310
1402,32_18.tif_C1:Intersection-C1,1.007,2654.536
1403,32_19.tif_C2:Nucleus-C2,1.804,1990.721
1404,32_19.tif_C2:Intersection-C2,0.724,2180.633
1405,32_19.tif_C1:Nucleus-C1,1.795,2126.990
1406,32_19.tif_C1:Intersection-C1,0.870,2293.958
1407,32_20.tif_C2:Nucleus-C2,1.878,1932.000
1408,32_20.tif_C2:Intersection-C2,0.641,2137.086
1409,32_20.tif_C1:Nucleus-C1,1.859,2131.133
1410,32_20.tif_C1:Intersection-C1,0.797,2300.632
1411,34_00.tif_C2:Nucleus-C2,2.372,1730.232
1412,34_00.tif_C2:Intersection-C2,0.559,1903.705
1413,34_00.tif_C1:Nucleus-C1,2.345,1975.703
1414,34_00.tif_C1:Intersection-C1,0.779,2161.882
1415,34_01.tif_C2:Nucleus-C2,2.400,1592.336
1416,34_01.tif_C2:Intersection-C2,0.550,1737.233
1417,34_01.tif_C1:Nucleus-C1,2.271,1791.363
1418,34_01.tif_C1:Intersection-C1,0.733,2050.200
1419,34_02.tif_C2:Nucleus-C2,2.326,1741.622
1420,34_02.tif_C2:Intersection-C2,0.879,1803.510
1421,34_02.tif_C1:Nucleus-C1,1.823,2055.302
1422,34_02.tif_C1:Intersection-C1,0.779,2038.600
1423,34_03.tif_C2:Nucleus-C2,2.216,1695.773
1424,34_03.tif_C2:Intersection-C2,0.650,1735.549
1425,34_03.tif_C1:Nucleus-C1,1.722,2174.734
1426,34_03.tif_C1:Intersection-C1,0.733,2068.387
1427,34_04.tif_C2:Nucleus-C2,1.933,1763.014
1428,34_04.tif_C2:Intersection-C2,0.495,1793.370
1429,34_04.tif_C1:Nucleus-C1,2.409,1699.578
1430,34_04.tif_C1:Intersection-C1,0.714,1880.987
1431,34_05.tif_C2:Nucleus-C2,2.290,1501.644
1432,34_05.tif_C2:Intersection-C2,0.815,1667.933
1433,34_05.tif_C1:Nucleus-C1,2.610,1668.168
1434,34_05.tif_C1:Intersection-C1,0.925,1829.832
1435,34_06.tif_C2:Nucleus-C2,1.841,1672.935
1436,34_06.tif_C2:Intersection-C2,0.504,1719.127
1437,34_06.tif_C1:Nucleus-C1,2.152,1655.443
1438,34_06.tif_C1:Intersection-C1,0.797,1631.471
1439,34_07.tif_C2:Nucleus-C2,1.878,1628.839
1440,34_07.tif_C2:Intersection-C2,0.485,1615.283
1441,34_07.tif_C1:Nucleus-C1,2.226,1750.436
1442,34_07.tif_C1:Intersection-C1,0.769,1754.190
1443,34_08.tif_C2:Nucleus-C2,1.978,1658.704
1444,34_08.tif_C2:Intersection-C2,0.687,1632.013
1445,34_08.tif_C1:Nucleus-C1,1.933,1865.464
1446,34_08.tif_C1:Intersection-C1,0.724,1785.962
1447,34_09.tif_C2:Nucleus-C2,1.841,1700.015
1448,34_09.tif_C2:Intersection-C2,0.779,1850.529
1449,34_09.tif_C1:Nucleus-C1,2.079,1708.436
1450,34_09.tif_C1:Intersection-C1,0.916,1747.680
1451,34_10.tif_C2:Nucleus-C2,1.923,1614.371
1452,34_10.tif_C2:Intersection-C2,0.678,1634.554
1453,34_10.tif_C1:Nucleus-C1,2.143,1739.252
1454,34_10.tif_C1:Intersection-C1,0.779,1866.094
1455,34_11.tif_C2:Nucleus-C2,1.988,1483.585
1456,34_11.tif_C2:Intersection-C2,0.696,1474.513
1457,34_11.tif_C1:Nucleus-C1,1.804,1936.929
1458,34_11.tif_C1:Intersection-C1,0.696,2028.000
1459,34_13.tif_C2:Nucleus-C2,2.271,1500.077
1460,34_13.tif_C2:Intersection-C2,0.495,1534.889
1461,34_13.tif_C1:Nucleus-C1,1.804,1812.751
1462,34_13.tif_C1:Intersection-C1,0.559,1924.393
1463,34_14.tif_C2:Nucleus-C2,1.566,1760.158
